iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,0,133,311,2133,111,1
1,1,0,0,0,131,312,1221,322,0
1,1,0,1,1,313,231,3112,312,0
0,1,1,0,0,231,123,2331,323,1
1,1,1,1,1,321,132,1322,111,0
1,0,1,1,0,312,121,3121,123,0
1,0,0,0,0,313,132,3111,312,1
1,1,0,0,1,123,232,1232,332,0
0,1,0,1,0,213,131,2211,132,0
0,0,1,1,0,132,213,2313,331,0
1,0,1,1,1,213,121,2121,212,0
0,0,0,1,0,212,321,2313,213,1
1,0,0,1,1,232,323,2232,233,0
0,1,0,0,1,332,213,2231,323,0
0,0,0,0,0,232,321,3232,332,1
0,1,0,1,1,121,232,1311,213,1
0,0,1,1,1,313,121,2211,121,0
0,0,0,1,1,332,211,2322,211,1
1,0,1,0,0,231,312,2232,233,1
0,0,1,0,1,112,233,1121,122,1
1,0,1,0,1,231,123,2331,132,0
1,1,1,1,0,232,313,2311,123,0
1,1,1,0,1,313,121,2233,321,1
0,1,0,0,0,321,212,2112,221,0
0,1,1,1,1,313,131,1211,331,0
0,1,1,0,1,312,231,1121,232,1
1,0,0,0,1,131,312,2121,333,1
0,1,1,1,0,212,321,3213,321,1
1,1,0,1,0,211,332,2121,112,1
0,0,0,0,1,232,321,2321,132,1
0,0,1,0,0,231,312,1311,321,1
1,1,1,0,0,131,312,3133,331,0
