iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,113,321,2123,111,0
1,0,0,1,1,323,231,1112,213,0
0,1,1,0,1,231,123,2331,231,1
1,0,0,0,1,311,233,2112,313,0
1,1,0,0,1,131,322,3132,322,1
0,0,1,0,0,132,323,2113,323,1
0,0,1,0,1,231,113,3332,221,0
0,0,0,0,0,321,132,2321,211,1
1,0,1,0,1,131,323,3221,322,1
1,0,1,1,0,212,131,3211,111,1
1,1,1,0,0,313,221,3221,331,1
1,0,0,1,0,321,113,2232,133,0
1,1,1,0,1,313,121,2331,123,1
1,1,1,1,0,323,231,1223,232,1
0,0,0,1,1,313,121,2133,222,1
0,1,0,1,1,231,112,2212,222,0
1,0,0,0,0,231,323,3221,213,1
1,0,1,0,0,212,323,2311,321,0
1,1,0,1,0,313,131,3323,121,1
0,1,1,0,0,231,112,1212,322,0
0,0,0,1,0,213,132,1233,123,0
0,1,0,0,1,232,121,1311,311,0
1,1,0,1,1,223,331,1211,213,0
0,0,1,1,0,213,121,3233,331,0
0,1,0,1,0,113,232,2133,311,1
0,1,1,1,1,323,232,2313,332,0
1,1,0,0,0,131,312,3313,112,1
0,1,0,0,0,321,212,3222,131,0
0,0,0,0,1,121,312,3211,222,1
1,1,1,1,1,123,231,3232,221,0
0,0,1,1,1,231,312,3133,312,1
1,0,1,1,1,133,212,3211,333,0
