iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,0,232,321,3222,322,1
1,0,1,1,0,212,121,2131,221,1
0,1,0,1,1,213,321,3131,331,0
1,1,0,1,1,321,232,1223,132,0
1,1,0,0,0,233,322,2131,123,1
0,1,1,1,0,132,213,2121,133,1
0,0,0,0,1,121,213,1312,122,0
1,1,1,0,0,132,313,2212,123,1
1,1,0,1,0,323,232,3122,111,1
0,1,0,0,1,123,312,3233,211,1
1,1,1,0,1,312,231,1322,321,0
1,0,1,0,0,313,121,2311,311,1
1,0,0,1,0,231,312,2112,321,0
1,0,0,0,1,213,132,3213,211,0
0,0,0,0,0,232,123,1112,122,1
1,0,0,1,1,212,123,1233,333,0
1,0,1,0,1,213,322,3311,222,0
0,1,1,0,1,332,221,1322,111,0
0,1,1,0,0,231,312,1321,122,1
0,0,1,1,1,131,212,2231,331,0
1,1,1,1,0,312,233,1332,333,0
0,1,0,1,0,122,213,3133,232,0
1,1,1,1,1,122,313,1313,223,1
0,1,1,1,1,323,132,1223,221,1
1,0,1,1,1,213,321,1123,333,1
0,0,0,1,0,112,321,2323,232,1
1,1,0,0,1,231,312,1233,323,0
0,0,0,1,1,312,133,1212,132,1
0,1,0,0,0,221,132,2223,221,0
0,0,1,0,0,213,122,1123,311,0
0,0,1,0,1,121,213,1133,212,0
1,0,0,0,0,232,123,2221,131,1
