iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,132,313,1331,221,0
0,0,1,1,0,123,211,2232,212,1
1,0,0,0,0,231,313,3221,322,0
0,1,0,1,1,232,121,1321,311,0
1,0,1,1,0,131,322,3322,322,0
0,1,0,1,0,321,232,3332,221,0
1,0,1,1,1,321,232,1222,112,1
0,0,1,1,1,323,212,1113,223,0
0,1,0,0,0,232,121,2321,222,0
1,1,0,0,0,321,113,3221,211,0
1,0,1,0,1,332,113,1313,332,1
1,1,1,0,0,212,123,3231,313,1
0,1,1,1,1,231,312,2213,233,0
1,0,0,1,0,131,213,1131,211,0
1,0,0,0,1,323,131,2312,312,0
0,0,1,0,0,123,232,1333,233,1
0,0,0,1,1,232,121,1221,323,1
0,0,1,0,1,313,131,3312,131,0
1,1,0,1,1,313,132,1112,311,1
0,0,0,0,0,313,131,2311,122,1
1,1,1,1,1,132,323,2331,111,1
1,0,0,1,1,313,121,2311,232,1
0,1,1,0,0,213,121,2223,121,0
1,0,1,0,0,312,231,2331,321,1
0,1,0,0,1,232,323,1132,332,0
0,0,0,1,0,232,123,3322,123,1
1,1,1,0,1,231,123,3111,233,1
0,0,0,0,1,132,323,1233,312,0
1,1,0,1,0,123,312,3121,312,1
1,1,1,1,0,131,213,2233,213,1
0,1,1,0,1,121,232,3313,221,0
0,1,1,1,0,213,132,1131,223,1
