iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,0,321,232,3121,221,1
0,1,0,0,1,312,131,1331,131,0
1,0,1,0,1,323,232,2223,112,0
1,0,1,1,1,121,212,2111,331,0
0,1,1,1,1,233,122,3331,111,0
1,1,0,1,1,221,313,1123,113,0
0,1,0,0,0,123,312,1223,112,1
1,1,1,1,0,231,113,3332,111,1
0,0,1,1,0,323,212,2313,131,0
1,0,0,1,1,123,312,3111,113,0
1,0,0,0,0,313,231,1321,123,1
0,1,1,0,1,321,212,3111,323,1
1,1,0,1,0,231,122,2313,113,0
1,0,1,1,0,213,131,3211,331,0
0,0,0,0,1,132,321,3131,313,1
1,0,0,1,0,321,213,2121,331,0
1,0,0,0,1,221,313,1332,333,1
1,1,0,0,1,312,123,2231,331,0
0,0,0,1,0,213,331,3113,221,0
1,1,0,0,0,123,312,2333,312,0
0,0,0,0,0,212,123,1131,223,1
0,0,1,1,1,232,121,2223,313,1
0,0,1,0,0,313,232,1233,232,1
0,0,1,0,1,313,132,2322,332,0
0,0,0,1,1,321,132,3211,313,0
0,1,1,1,0,312,231,3111,122,1
0,1,0,1,0,132,321,1233,132,1
1,1,1,0,1,232,121,3222,223,1
0,1,0,1,1,231,113,1123,123,1
0,1,1,0,0,313,232,1313,131,1
1,0,1,0,0,233,312,3212,233,0
1,1,1,1,1,313,231,3312,223,1
