iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,212,131,2113,131,0
0,1,0,1,1,132,323,3321,322,1
1,1,0,1,0,322,231,2233,112,1
0,0,1,1,0,123,231,1322,221,1
1,0,1,0,0,213,132,1222,222,0
1,0,0,1,0,232,121,2212,113,1
0,0,0,0,0,131,323,1132,321,1
0,0,0,0,1,323,132,1333,312,1
1,0,0,0,0,232,121,1212,213,1
1,0,1,0,1,121,212,3331,121,0
0,1,1,0,0,131,212,1323,121,1
1,1,1,1,0,213,321,1212,311,1
1,1,1,1,1,121,233,2133,233,1
0,1,0,0,0,221,133,2112,323,0
1,1,0,1,1,212,323,2321,131,0
0,0,1,0,1,223,132,3222,111,1
0,1,0,1,0,231,123,3321,122,1
1,0,0,1,1,331,223,2332,112,0
0,1,0,0,1,132,313,3323,233,0
1,1,1,0,1,121,312,2223,232,0
1,1,1,0,0,132,321,1331,323,0
1,1,0,0,0,231,312,2232,333,1
1,1,0,0,1,212,121,1322,212,1
0,1,1,0,1,212,321,3132,223,0
0,1,1,1,1,313,121,3112,132,0
1,0,1,1,1,231,323,1311,322,0
0,0,0,1,0,313,121,1211,312,0
1,0,1,1,0,131,312,1332,132,1
0,0,1,0,0,121,313,3211,111,0
1,0,0,0,1,131,213,3111,131,0
0,0,0,1,1,312,231,1121,133,1
0,1,1,1,0,312,123,2232,331,0
