iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,121,212,2111,312,1
1,0,0,1,1,121,212,2111,323,1
0,1,1,0,0,132,323,1132,323,0
1,1,1,1,0,212,123,3111,312,0
1,1,1,0,0,121,212,3122,221,0
0,1,1,0,1,131,213,2232,331,1
1,0,0,1,0,232,323,3222,213,1
0,0,1,1,1,123,232,3123,332,1
1,1,0,0,0,323,131,3313,323,1
1,0,1,1,1,121,232,1213,121,0
0,1,0,1,0,321,232,1213,311,0
1,0,0,0,1,331,123,3311,323,1
0,0,0,0,0,123,231,2323,311,1
0,1,0,0,1,223,312,1113,322,0
1,1,0,1,1,212,123,3222,313,1
1,1,0,1,0,231,323,3132,313,0
1,1,1,1,1,323,211,3232,311,0
1,0,0,0,0,332,121,3121,333,0
0,1,0,1,1,131,213,3323,333,1
1,1,0,0,1,323,132,3122,233,1
0,0,0,1,1,231,323,1121,323,1
0,1,0,0,0,122,213,2123,232,1
0,0,0,1,0,211,123,2123,333,0
0,0,1,1,0,233,121,2121,111,0
0,0,0,0,1,132,321,1222,231,0
0,0,1,0,0,213,121,3322,333,1
1,0,1,0,0,121,332,3221,122,1
0,1,1,1,0,313,121,2132,331,1
0,0,1,0,1,331,213,1132,213,0
1,0,1,1,0,312,123,1331,122,0
1,0,1,0,1,332,113,1231,332,0
0,1,1,1,1,121,212,2122,323,0
