iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,1,212,321,1331,232,1
1,0,0,1,0,231,122,1133,233,0
1,1,1,1,1,112,331,3131,112,1
0,0,1,1,1,131,212,2323,323,0
1,0,1,0,1,121,313,3222,132,0
0,0,0,0,0,131,212,1212,231,0
1,1,0,0,0,323,131,2212,231,1
0,1,0,1,1,321,212,3211,321,0
1,0,0,1,1,121,312,2113,332,1
0,0,0,1,1,121,312,2133,222,0
1,1,0,1,0,121,232,1323,131,0
1,0,0,0,0,332,221,3322,321,1
0,1,1,1,0,121,212,2111,332,1
1,1,0,0,1,321,112,2311,132,0
1,0,1,1,0,323,131,2232,323,1
1,1,0,1,1,131,212,3132,123,0
1,1,1,1,0,211,132,1322,331,0
0,0,1,1,0,322,133,2112,322,0
0,0,0,0,1,132,223,3211,331,0
0,1,1,1,1,131,212,3311,112,1
0,0,1,0,1,323,211,2213,322,0
0,1,1,0,1,313,231,2213,133,1
1,0,1,1,1,121,213,2313,213,1
0,0,0,1,0,323,131,1332,113,1
1,0,1,0,0,323,231,1211,223,0
0,1,0,0,1,212,121,1313,113,1
1,1,1,0,1,312,123,3113,221,1
1,1,1,0,0,131,322,2312,331,1
0,0,1,0,0,223,312,1232,332,0
0,1,1,0,0,312,121,1312,132,1
0,1,0,0,0,312,123,3213,232,1
0,1,0,1,0,331,212,2313,122,0
