iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,123,231,3223,221,0
1,0,0,0,1,321,212,3113,331,1
1,1,0,0,1,313,232,2313,223,0
1,0,1,0,0,213,321,2321,221,1
1,1,0,0,0,323,232,2313,213,0
0,1,1,0,1,131,223,2231,131,0
0,0,1,1,0,313,131,1211,222,1
0,1,0,0,1,323,132,1213,223,1
1,0,1,1,1,212,123,1133,111,0
0,1,0,0,0,123,211,3332,313,1
1,1,1,0,0,232,121,2323,133,0
0,1,1,1,0,121,313,3312,332,1
0,0,0,0,0,323,131,2112,311,1
0,0,0,1,0,232,121,1232,131,0
0,1,1,1,1,313,132,3131,211,1
1,0,0,1,0,223,131,2223,112,1
0,0,1,0,1,132,321,3123,221,1
0,0,1,0,0,231,313,3131,122,0
1,0,1,1,0,221,313,1121,222,0
0,1,0,1,0,313,231,1233,213,1
1,1,0,1,0,131,212,1121,213,1
1,1,1,1,1,323,212,3111,233,0
1,0,1,0,1,321,212,1132,311,1
0,1,1,0,0,122,313,3332,111,0
1,0,0,0,0,112,321,2121,232,1
0,0,0,0,1,312,121,3223,131,1
1,1,0,1,1,233,312,3121,123,0
0,0,0,1,1,231,123,2213,232,0
0,1,0,1,1,213,132,3213,233,0
0,0,1,1,1,321,132,2311,221,0
1,0,0,1,1,223,312,3112,331,0
1,1,1,1,0,312,123,1122,322,1
