iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,212,123,1221,111,1
1,0,1,1,1,323,212,1331,133,1
1,0,1,0,0,121,212,3111,222,0
1,0,0,0,1,132,321,2313,121,0
0,1,0,0,1,232,323,1221,212,0
0,0,1,1,0,212,131,1222,333,0
1,0,1,0,1,123,232,1223,212,1
1,1,1,1,0,112,221,2321,223,1
1,0,0,0,0,211,323,3123,211,1
0,1,0,0,0,131,212,3132,313,0
0,1,0,1,1,131,213,2323,322,1
0,0,0,1,0,123,331,3331,131,0
1,1,1,0,0,323,131,3122,312,1
0,1,1,1,1,211,123,3121,111,0
0,1,1,1,0,123,311,1121,233,1
0,0,0,0,0,231,323,1112,232,0
1,0,0,1,0,312,131,2331,321,0
0,1,0,1,0,321,232,2311,123,0
0,0,1,1,1,212,123,3321,323,1
0,0,0,1,1,313,132,2122,213,0
1,0,1,1,0,221,313,3232,213,1
0,0,0,0,1,121,213,3332,232,1
1,1,1,0,1,313,121,1331,122,0
0,0,1,0,1,123,211,3331,321,1
1,1,0,1,0,121,213,2131,232,0
1,1,0,1,1,121,233,3313,221,0
0,1,1,0,1,321,212,1122,322,1
0,0,1,0,0,122,213,3231,112,0
1,1,0,0,1,232,313,3332,312,1
1,1,0,0,0,323,232,2233,223,1
0,1,1,0,0,323,131,1322,132,0
1,0,0,1,1,311,133,2232,233,1
