iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,1,321,232,1331,311,1
1,0,1,1,1,321,232,3123,332,1
1,0,1,0,0,121,212,1122,313,1
0,1,1,0,1,323,211,3211,321,0
1,1,0,0,0,213,121,2213,321,1
1,1,1,1,1,121,213,2323,113,1
0,1,0,0,1,232,313,3131,213,1
0,1,0,0,0,231,323,3213,333,1
0,0,1,0,1,131,323,2221,112,1
1,1,0,1,1,323,232,3313,211,0
1,0,0,0,0,312,231,2123,313,1
0,1,1,1,1,332,121,2113,231,1
0,0,1,1,1,121,232,1223,322,0
1,1,0,0,1,131,213,1133,122,0
1,1,1,1,0,123,312,1313,122,0
0,0,1,0,0,231,323,2332,131,1
0,0,0,1,1,233,321,2212,123,0
0,1,1,0,0,323,112,2323,333,0
1,1,1,0,1,232,323,2133,111,1
1,0,0,1,0,313,131,2213,123,1
0,0,0,1,0,231,323,2221,321,0
0,0,0,0,1,322,131,1122,311,1
0,1,1,1,0,331,212,3221,322,0
1,0,1,0,1,121,313,2112,112,0
1,0,1,1,0,321,132,1121,231,0
0,1,0,1,0,212,131,3332,321,0
0,0,1,1,0,232,313,3222,223,0
1,1,0,1,0,312,231,2321,322,1
0,0,0,0,0,322,133,3111,132,1
0,1,0,1,1,123,312,1211,122,0
1,1,1,0,0,121,212,3212,113,0
1,0,0,0,1,212,321,2111,311,0
