iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,1,112,321,3311,121,1
0,0,1,0,0,131,312,3332,121,1
1,0,0,1,0,132,313,2321,221,0
1,0,0,1,1,213,132,1132,323,1
1,0,0,0,1,232,311,1221,312,0
1,1,1,1,0,221,312,3222,212,0
0,1,0,0,1,232,313,1231,333,1
1,0,0,0,0,313,131,2132,111,0
1,1,0,0,1,232,113,2121,232,1
0,0,0,0,0,121,312,1222,121,1
0,1,0,1,0,212,323,2233,211,1
0,0,1,1,1,121,212,3222,211,0
0,1,1,0,0,212,321,2321,323,1
0,0,1,1,0,213,321,3322,332,0
1,1,1,1,1,323,231,1323,211,1
0,1,0,1,1,132,323,1213,232,0
0,0,0,1,0,213,321,2332,233,0
1,1,1,0,0,321,212,2211,122,0
1,0,1,0,0,212,321,1232,333,1
1,1,0,1,1,121,213,1211,112,0
1,1,1,0,1,321,232,2112,322,1
1,1,0,1,0,212,123,1233,121,0
1,1,0,0,0,231,113,2313,221,1
0,0,0,1,1,313,132,3311,213,1
0,1,1,0,1,312,231,1232,223,1
0,1,0,0,0,121,212,2233,132,0
1,0,1,1,1,132,321,1121,232,0
0,1,1,1,1,131,313,2233,233,1
0,1,1,1,0,323,212,3211,121,0
1,0,1,1,0,123,312,2233,323,0
0,0,0,0,1,311,123,2333,131,0
1,0,1,0,1,121,312,3332,331,1
