iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,0,132,311,1232,133,1
1,1,1,0,1,121,313,2133,131,0
1,1,0,1,1,312,233,1121,333,1
0,1,1,1,0,321,213,1321,233,0
1,1,0,0,1,321,212,3311,213,0
0,1,1,0,1,212,331,3213,212,1
1,0,1,0,0,321,213,2213,321,1
0,0,0,1,1,212,123,1122,321,0
0,1,1,0,0,133,311,1232,133,1
1,1,1,0,0,213,132,1123,322,1
1,0,0,0,0,323,231,3211,331,0
1,1,0,1,0,112,231,3223,121,0
1,0,0,0,1,112,323,3123,323,0
0,1,0,0,0,321,232,2213,333,1
0,1,1,1,1,212,123,3133,331,1
0,1,0,1,1,132,323,3111,121,1
0,0,1,0,1,132,323,1331,323,0
0,0,0,0,1,321,213,1311,131,0
0,0,0,1,0,231,123,2323,131,1
1,0,0,1,1,123,231,2213,232,1
1,1,1,1,1,321,212,2313,231,0
0,1,0,0,1,323,231,3331,233,0
0,1,0,1,0,221,133,1321,321,0
1,0,1,0,1,131,323,1233,323,1
0,0,0,0,0,131,323,2112,121,0
1,0,0,1,0,132,313,1122,113,0
0,0,1,1,0,131,313,1221,221,1
1,1,0,0,0,213,121,1213,131,1
1,0,1,1,0,132,213,3111,332,0
1,0,1,1,1,331,123,3213,331,0
0,0,1,1,1,212,131,2323,332,1
0,0,1,0,0,312,123,1213,133,1
