iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,1,1,313,231,1223,323,1
0,1,1,0,1,311,233,3321,323,0
1,1,0,1,1,212,121,2133,311,1
0,0,1,1,0,232,313,2311,132,1
0,0,0,1,1,232,323,2311,331,0
1,0,0,0,1,313,221,3123,311,1
1,1,0,0,0,323,232,3223,122,1
0,0,0,1,0,123,332,2233,212,1
1,1,0,1,0,231,123,1333,312,0
1,0,1,1,1,231,313,2322,232,0
0,0,1,1,1,231,313,1212,213,1
0,1,0,0,0,121,213,2323,232,0
0,1,1,1,1,213,322,1123,333,0
1,1,1,0,0,121,332,1221,332,0
0,1,0,1,0,323,112,3311,321,1
0,0,0,0,0,232,311,2113,332,0
0,1,0,0,1,212,131,2333,212,1
1,0,0,1,1,323,132,2213,323,0
1,1,1,0,1,321,132,1221,321,1
1,0,0,1,0,312,131,3233,122,1
1,1,1,1,0,212,121,1212,332,1
0,0,1,0,1,121,232,2332,133,0
0,0,1,0,0,323,131,1213,333,0
1,0,1,1,0,213,132,3123,211,1
1,1,0,0,1,113,232,1212,211,0
1,0,0,0,0,132,323,3322,131,1
0,1,0,1,1,131,213,2223,132,0
1,0,1,0,0,321,232,2211,312,0
1,0,1,0,1,321,232,1122,221,1
0,1,1,1,0,212,131,1113,222,0
0,1,1,0,0,313,231,3332,321,0
0,0,0,0,1,313,121,3112,113,1
