iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,213,321,1233,221,1
1,1,1,1,1,321,213,2232,132,1
1,0,0,0,0,313,122,1213,221,1
0,0,0,1,0,123,212,1132,131,0
1,0,1,0,0,313,121,3331,133,1
1,1,0,1,0,213,132,1323,312,0
0,0,0,0,0,133,312,3321,122,1
1,1,1,0,1,121,232,3212,123,0
1,0,0,1,0,123,231,2131,332,0
1,1,0,1,1,313,121,2132,323,1
0,0,1,1,1,321,213,1123,232,1
1,0,1,1,0,313,231,3123,221,0
0,1,1,0,0,123,212,1212,212,1
1,0,1,0,1,312,123,1333,312,1
0,0,1,0,0,312,133,1122,321,0
0,0,0,1,1,212,133,3212,211,1
0,0,0,0,1,123,212,3211,213,0
0,1,0,1,1,121,212,2111,223,1
0,1,1,1,0,232,323,1322,331,0
1,0,0,1,1,132,321,3331,313,0
1,0,0,0,1,313,121,1223,112,1
0,1,0,1,0,132,321,2213,211,0
0,1,0,0,0,132,213,2131,321,0
1,1,1,1,0,232,323,2113,211,1
0,1,0,0,1,131,312,1212,332,0
1,1,1,0,0,132,323,2232,221,0
0,0,1,1,0,321,112,3133,323,1
1,1,0,0,1,213,121,2321,111,1
1,0,1,1,1,213,121,1131,123,1
1,1,0,0,0,133,321,1211,332,0
0,0,1,0,1,113,232,3321,123,0
0,1,1,0,1,131,213,2332,111,0
