0.4891 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
7.7908 	WARNING 	User requested fullscreen with size [1200  600], but screen is actually [1920, 1200]. Using actual size
7.9653 	DATA 	Keypress: 1
8.8477 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D05A3A668>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000013D05AB3208>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.8479 	EXP 	window1: mouseVisible = True
8.8480 	EXP 	window1: recordFrameIntervals = False
9.0133 	EXP 	window1: recordFrameIntervals = True
9.1973 	EXP 	window1: recordFrameIntervals = False
9.6575 	EXP 	Created expStartText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='expStartText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press space to begin', units='height', win=Window(...), wrapWidth=1)
9.6646 	EXP 	Created blockStartText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='blockStartText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Block 1 of 1\nPress space to begin', units='height', win=Window(...), wrapWidth=1)
9.6675 	EXP 	Created visCueText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='visCueText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Test', units='height', win=Window(...), wrapWidth=1)
9.6722 	EXP 	Created fixDot = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixDot', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.015, 0.015]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.6759 	EXP 	Created fixDotBlue = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1.,  1.]), lineColorSpace='rgb', lineRGB=array([-1, -1,  1]), lineWidth=1.0, name='fixDotBlue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.015, 0.015]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.7910 	EXP 	Sound soundStim set volume 0.000
9.7968 	EXP 	Created blockEndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='blockEndText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.8022 	EXP 	Created expEndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='expEndText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of experiment! \nPlease stay seated.', units='height', win=Window(...), wrapWidth=1)
9.8470 	EXP 	expStartText: autoDraw = True
13.9215 	EXP 	Created sequence: sequential, trialTypes=1, nReps=6, seed=None
13.9220 	EXP 	New trial (rep=0, index=0): None
13.9389 	EXP 	Imported C:\Users\Lab Admin\Documents\AlexP\stim_v2\trialInfo\1\1.csv as conditions, 32 conditions, 8 params
13.9394 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
13.9512 	EXP 	expStartText: autoDraw = False
23.9414 	EXP 	blockStartText: text = 'Block 1 of 6\n Press space to continue'
23.9414 	EXP 	blockStartText: autoDraw = True
26.1607 	EXP 	Imported C:\Users\Lab Admin\Documents\AlexP\stim_v2\trialInfo\1\1.csv as conditions, 32 conditions, 8 params
26.1613 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
26.1618 	EXP 	New trial (rep=0, index=0): OrderedDict([('iStimSide', 0), ('iTargSide', 0), ('iSideFirst', 1), ('iStim', 1), ('iGen', 1), ('sylTarg', 121), ('sylDist', 213), ('sylCent', 1212)])
26.1944 	EXP 	blockStartText: autoDraw = False
27.1772 	EXP 	visCueText: text = 'Left'
27.1772 	EXP 	visCueText: autoDraw = True
28.1616 	EXP 	fixDot: autoDraw = True
28.1782 	EXP 	visCueText: autoDraw = False
29.1623 	EXP 	Sound soundStim started
31.9622 	EXP 	Sound soundStim reached end of file
32.9652 	EXP 	fixDot: autoDraw = False
32.9652 	EXP 	fixDotBlue: autoDraw = True
40.9628 	EXP 	New trial (rep=0, index=1): OrderedDict([('iStimSide', 0), ('iTargSide', 1), ('iSideFirst', 0), ('iStim', 0), ('iGen', 0), ('sylTarg', 132), ('sylDist', 321), ('sylCent', 1221)])
40.9899 	EXP 	visCueText: autoDraw = False
40.9899 	EXP 	fixDot: autoDraw = False
40.9899 	EXP 	fixDotBlue: autoDraw = False
41.9893 	EXP 	visCueText: text = 'Right'
41.9893 	EXP 	visCueText: autoDraw = True
42.9736 	EXP 	fixDot: autoDraw = True
42.9897 	EXP 	visCueText: autoDraw = False
43.9745 	EXP 	Sound soundStim started
46.7780 	EXP 	Sound soundStim reached end of file
47.7774 	EXP 	fixDot: autoDraw = False
47.7774 	EXP 	fixDotBlue: autoDraw = True
55.7579 	EXP 	New trial (rep=0, index=2): OrderedDict([('iStimSide', 1), ('iTargSide', 1), ('iSideFirst', 1), ('iStim', 1), ('iGen', 1), ('sylTarg', 131), ('sylDist', 212), ('sylCent', 3121)])
55.7865 	EXP 	visCueText: autoDraw = False
55.7865 	EXP 	fixDot: autoDraw = False
55.7865 	EXP 	fixDotBlue: autoDraw = False
56.7678 	EXP 	visCueText: text = 'Right'
56.7678 	EXP 	visCueText: autoDraw = True
57.7685 	EXP 	visCueText: autoDraw = False
57.7685 	EXP 	fixDot: autoDraw = True
58.7696 	EXP 	Sound soundStim started
61.5725 	EXP 	Sound soundStim stopped
62.5723 	EXP 	fixDot: autoDraw = False
62.5723 	EXP 	fixDotBlue: autoDraw = True
70.5686 	EXP 	New trial (rep=0, index=3): OrderedDict([('iStimSide', 1), ('iTargSide', 0), ('iSideFirst', 0), ('iStim', 1), ('iGen', 0), ('sylTarg', 121), ('sylDist', 212), ('sylCent', 1332)])
70.5969 	EXP 	visCueText: autoDraw = False
70.5969 	EXP 	fixDot: autoDraw = False
70.5969 	EXP 	fixDotBlue: autoDraw = False
