iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,321,133,2312,211,1
1,1,0,1,0,321,232,1121,231,1
0,0,0,0,1,113,231,2131,132,0
0,1,0,1,0,121,213,3232,112,0
0,1,0,1,1,313,131,3131,232,0
0,0,0,0,0,132,321,1112,323,1
1,0,0,1,0,121,232,1222,231,1
1,0,0,0,0,132,211,3112,311,1
1,0,1,1,0,133,221,2122,333,1
0,0,0,1,0,233,321,2131,323,1
1,1,0,0,0,313,132,2131,132,0
1,0,0,0,1,233,312,3211,121,0
0,0,1,0,0,212,131,3121,333,0
1,1,0,1,1,313,132,2313,211,0
1,0,1,0,0,321,132,2232,133,1
0,1,1,0,1,232,323,2123,113,0
0,1,1,1,0,323,212,3232,321,1
0,0,0,1,1,221,133,3133,312,0
1,0,0,1,1,211,323,2331,211,0
1,1,1,0,0,212,321,1112,313,1
0,0,1,0,1,321,212,3131,311,1
0,0,1,1,0,121,332,2311,221,1
1,1,1,1,1,121,312,2132,321,0
0,1,0,0,0,212,321,2123,111,1
1,1,1,0,1,321,213,3132,223,1
1,0,1,0,1,132,213,3213,132,0
1,1,1,1,0,123,212,2323,131,0
0,1,1,0,0,213,321,2332,133,1
1,1,0,0,1,123,331,3122,323,1
1,0,1,1,1,232,311,3321,122,0
0,1,0,0,1,312,133,2212,221,0
0,1,1,1,1,121,332,3122,122,0
