iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,131,322,1321,222,1
0,1,0,0,1,121,313,3311,112,0
1,1,1,1,1,211,132,2322,212,1
0,1,0,1,0,312,123,2123,322,0
0,1,1,0,0,212,123,3112,322,1
0,0,0,0,0,232,321,1333,231,0
0,0,1,1,1,232,321,2323,133,1
1,0,0,1,0,131,213,3222,333,0
1,1,0,0,1,321,213,3321,111,1
1,0,0,1,1,212,123,1131,231,0
1,0,1,0,0,121,232,1322,131,0
1,0,1,1,1,123,312,3222,313,0
1,1,1,0,0,213,321,3213,121,1
0,0,1,0,1,311,132,1333,133,1
0,0,1,1,0,323,232,1321,331,0
0,1,0,0,0,211,323,2112,333,1
1,1,0,1,1,313,221,2132,222,1
1,1,1,1,0,231,313,2223,331,1
0,0,0,1,0,212,131,1331,112,1
0,1,1,1,0,131,312,1132,132,1
1,1,0,0,0,131,313,2321,312,0
0,1,1,0,1,133,312,3233,221,0
1,1,1,0,1,211,332,2322,123,0
1,0,0,0,0,123,231,1322,223,0
0,0,0,1,1,232,121,2113,322,0
0,0,1,0,0,123,232,2333,213,0
1,0,1,1,0,232,313,1322,113,1
1,0,0,0,1,131,323,2113,313,1
1,0,1,0,1,131,312,3311,331,1
0,1,1,1,1,132,311,2211,133,0
1,1,0,1,0,313,232,2313,212,1
0,0,0,0,1,332,123,1231,233,0
