iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,1,212,123,3231,133,0
0,0,0,0,0,313,232,3111,322,0
0,0,0,1,0,223,131,3322,212,0
1,0,0,0,0,123,231,1133,332,0
1,0,0,1,1,231,323,3321,312,1
1,1,0,1,0,312,123,2331,223,0
0,0,1,1,1,131,213,1332,121,1
1,0,1,0,1,131,323,1133,231,1
1,0,0,0,1,131,213,3232,133,1
0,1,1,1,1,133,311,3132,213,1
1,0,1,1,0,231,312,2223,112,0
1,0,1,1,1,123,211,1313,123,0
1,1,0,0,0,323,232,3312,123,0
0,0,1,0,0,131,213,3321,221,1
1,1,1,1,1,313,131,3112,221,0
0,1,1,1,0,212,123,1211,112,1
0,1,1,0,0,121,212,1131,222,1
0,1,0,1,1,133,321,3112,312,0
0,1,1,0,1,212,323,3111,211,1
0,0,0,1,1,332,121,3233,333,0
1,0,0,1,0,313,121,3211,131,1
0,1,0,1,0,323,212,3222,123,0
0,1,0,0,1,232,113,2221,332,0
0,1,0,0,0,313,122,1331,212,0
1,1,0,0,1,131,223,2122,311,1
0,0,0,0,1,123,212,3231,313,1
1,1,1,1,0,312,121,2213,133,1
1,1,1,0,0,132,323,3132,222,1
0,0,1,1,0,132,323,2333,131,0
1,0,1,0,0,121,312,1123,233,1
1,1,1,0,1,121,332,3132,323,0
1,1,0,1,1,121,232,1313,133,1
