iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,0,133,212,1323,322,0
1,0,0,1,1,132,211,3121,132,0
0,0,0,0,1,311,132,3133,123,1
0,0,1,0,1,123,231,2223,113,1
0,1,0,0,0,332,211,1213,231,1
1,0,1,0,0,321,212,3112,123,0
0,1,0,1,1,132,223,2113,232,0
0,1,1,0,0,212,123,3131,222,1
1,1,1,1,0,132,313,3221,133,0
1,1,0,0,0,121,232,2332,113,0
1,1,1,1,1,323,132,2322,133,1
1,0,1,1,0,331,213,2231,232,0
1,1,1,0,0,131,212,2223,133,1
1,1,1,0,1,313,132,2313,313,0
1,0,0,0,1,213,132,2223,131,1
1,1,0,1,0,213,331,1323,222,0
0,1,0,0,1,132,321,3323,113,1
1,0,1,1,1,311,132,2132,333,0
0,0,1,1,1,131,322,2111,123,1
0,1,1,0,1,123,332,3222,133,1
0,0,0,1,1,331,112,1311,312,1
1,0,0,0,0,213,321,1312,113,1
1,0,1,0,1,323,131,3132,221,1
0,1,1,1,1,133,212,3332,222,0
0,1,0,1,0,213,121,2212,313,0
1,1,0,1,1,212,323,3223,222,1
0,0,1,1,0,131,313,3232,212,0
0,0,1,0,0,123,231,2131,231,0
0,0,0,1,0,132,313,2121,233,0
1,1,0,0,1,232,323,2211,211,0
0,0,0,0,0,213,131,3331,223,1
1,0,0,1,0,213,132,2331,321,1
