iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,313,232,1122,132,1
0,1,0,1,0,123,231,1332,111,1
1,0,1,0,1,323,212,3323,211,0
0,0,1,1,1,121,313,1211,311,1
1,1,1,0,0,332,121,3132,213,0
0,1,1,0,1,212,323,1323,211,1
0,1,1,0,0,121,232,2213,332,1
0,1,0,0,0,121,332,1121,111,0
1,1,1,0,1,133,321,2232,231,0
1,0,0,1,0,312,121,3223,112,1
0,0,0,0,1,312,133,1113,112,1
1,1,0,0,1,132,311,1133,211,0
0,1,1,1,0,323,231,3312,121,0
1,1,1,1,0,231,312,1113,311,1
0,0,1,0,1,121,313,3122,323,1
1,0,0,1,1,321,233,3231,223,0
1,1,0,0,0,323,232,2122,232,1
0,0,0,0,0,132,323,1133,231,0
1,0,1,1,1,131,212,1331,323,0
1,1,0,1,0,213,131,1133,213,1
0,0,1,0,0,133,321,1113,211,1
0,0,1,1,0,213,321,2111,211,0
0,1,1,1,1,312,121,3211,311,0
0,1,0,1,1,123,231,3322,331,0
0,1,0,0,1,313,132,1311,312,0
0,0,0,1,0,321,212,2123,211,0
1,1,0,1,1,212,321,1133,213,1
1,1,1,1,1,323,231,2223,223,1
0,0,0,1,1,123,231,1323,312,0
1,0,1,1,0,132,223,2311,311,1
1,0,1,0,0,213,132,1233,332,1
1,0,0,0,1,123,312,1321,131,0
