iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,0,0,313,131,1321,131,1
0,1,1,1,0,212,331,3311,322,1
1,1,1,1,1,123,311,2131,232,1
0,0,0,0,1,312,121,1232,123,1
0,0,1,1,0,232,321,3331,212,1
1,1,1,0,0,121,232,1311,111,1
1,1,0,1,1,121,213,1121,133,0
0,1,1,1,1,312,131,3213,113,1
0,1,0,0,1,213,331,3111,122,0
0,0,1,0,1,233,121,2212,231,0
1,0,0,0,0,313,131,2332,111,1
1,0,0,1,0,212,323,3331,212,0
0,1,1,0,1,131,312,3322,121,0
0,0,0,0,0,123,212,3221,133,0
1,0,1,0,1,113,321,2212,211,0
1,0,0,0,1,331,122,2313,331,0
0,1,0,0,0,123,312,2123,233,0
0,0,0,1,0,323,212,2211,113,1
1,0,1,1,0,232,311,1332,322,0
0,1,0,1,1,212,123,2131,121,1
0,0,1,1,1,112,323,1333,221,1
1,1,1,0,1,212,323,2211,233,1
0,1,1,0,0,321,133,2211,121,0
1,1,1,1,0,321,213,2331,133,1
1,1,0,1,0,121,213,3322,322,1
1,0,1,1,1,123,231,3322,222,1
1,1,0,0,1,231,122,3323,321,0
1,1,0,0,0,231,312,1323,212,0
0,1,0,1,0,221,112,1112,333,0
0,0,1,0,0,121,212,2121,221,1
1,0,0,1,1,212,131,1212,311,0
0,0,0,1,1,121,212,2333,113,0
