iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,331,213,1331,331,0
1,0,1,0,0,123,311,2332,223,1
0,1,1,0,0,212,331,3113,133,1
1,1,1,0,1,311,123,2313,322,1
1,0,1,1,1,332,213,3123,331,0
0,1,0,0,0,213,321,2223,122,1
0,1,0,1,0,211,123,3112,231,0
0,1,1,0,1,321,232,3323,121,1
0,0,0,1,0,312,131,1321,231,0
1,0,0,1,0,232,323,1333,132,0
1,1,0,1,0,132,323,1322,333,0
1,1,0,0,0,113,321,3221,221,1
1,0,1,1,0,131,323,2223,232,0
1,0,0,0,0,323,212,1131,232,0
1,1,0,0,1,122,231,3131,111,1
0,0,1,0,1,231,323,1212,321,0
1,0,1,0,1,121,212,1113,333,0
1,1,0,1,1,131,312,3111,222,0
1,1,1,0,0,132,313,1332,332,1
0,1,0,1,1,113,321,1122,221,1
1,0,0,1,1,121,312,3123,213,0
0,0,1,1,1,131,313,2332,312,0
0,0,0,0,0,213,121,2121,132,1
0,1,1,1,1,131,213,1223,331,1
0,0,1,1,0,323,131,1132,113,0
0,1,1,1,0,313,232,2233,111,1
0,0,0,1,1,312,223,3122,131,1
1,0,0,0,1,313,231,1311,113,1
1,1,1,1,0,321,213,2131,133,1
0,0,0,0,1,231,313,3133,313,1
0,1,0,0,1,121,313,2233,311,0
1,1,1,1,1,131,322,1211,212,0
