iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,132,321,3212,113,0
0,0,0,1,0,211,323,1221,231,1
0,1,1,1,1,312,121,1211,133,1
0,1,0,1,1,132,313,3121,312,1
1,1,0,1,1,312,131,2123,133,1
1,0,0,0,0,331,212,2232,311,1
1,0,1,1,1,332,121,3213,121,1
0,1,1,0,0,321,132,3232,232,1
1,1,0,1,0,121,212,1333,221,0
0,1,0,1,0,212,123,1233,331,1
0,0,1,1,0,232,311,3113,221,0
1,1,0,0,1,213,332,1313,333,0
1,1,0,0,0,212,131,2332,312,0
1,0,1,0,0,212,133,1112,221,0
1,1,1,0,0,323,131,3212,131,1
0,0,0,0,1,231,123,2122,133,1
0,0,1,1,1,313,132,2233,121,0
1,0,1,0,1,312,231,1221,123,0
1,0,1,1,0,321,232,1231,323,1
0,1,0,0,0,213,321,2221,122,0
1,1,1,1,1,121,312,3212,133,1
1,0,0,1,0,112,323,1223,222,0
0,0,1,0,1,131,313,3212,223,0
1,1,1,1,0,123,231,1213,321,1
0,1,1,1,0,313,131,1312,332,0
0,1,0,0,1,132,313,3311,311,0
0,1,1,0,1,132,313,3111,323,1
0,0,0,0,0,132,213,3311,221,0
0,0,0,1,1,121,313,2332,111,1
1,0,0,1,1,223,332,1221,112,1
1,0,0,0,1,232,123,2333,113,0
1,1,1,0,1,132,311,1321,111,0
