iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,0,121,213,1313,112,1
0,1,1,0,1,321,133,3121,133,1
1,1,1,0,1,123,312,1133,122,0
1,0,1,1,0,321,113,1132,211,1
1,1,0,1,1,312,231,3123,211,0
0,1,0,0,1,321,213,1223,333,0
0,1,0,0,0,212,321,1321,113,1
0,0,0,1,0,232,311,2121,331,0
1,0,1,0,0,323,231,2312,111,0
0,0,0,1,1,131,312,3122,221,0
1,1,1,1,0,313,131,1222,312,0
0,1,1,1,1,123,331,1121,213,0
0,0,1,0,1,131,212,3232,231,0
1,1,0,1,0,221,133,2221,111,0
1,1,0,0,1,213,332,1231,331,1
1,0,0,0,1,121,212,3332,223,1
0,1,1,1,0,313,121,3312,132,1
0,0,1,0,0,312,221,3323,213,1
0,0,0,0,0,212,123,1223,311,0
0,1,1,0,0,132,323,2232,313,0
1,0,0,0,0,213,131,2323,312,1
1,0,0,1,0,213,132,3112,313,0
0,1,0,1,0,313,231,3112,313,1
1,1,1,1,1,212,123,1322,113,1
0,0,1,1,1,323,132,2231,233,1
1,0,1,0,1,323,211,3122,112,0
0,1,0,1,1,132,323,2231,213,1
0,0,0,0,1,312,233,1233,333,0
1,1,0,0,0,312,131,1112,331,1
1,0,0,1,1,232,123,3122,121,1
1,0,1,1,1,332,113,2132,123,1
1,1,1,0,0,313,221,1113,211,0
