iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,211,133,3321,111,0
1,0,0,1,1,321,133,3322,312,0
1,0,1,0,1,213,331,1223,113,0
1,0,1,0,0,232,321,2133,112,1
0,0,0,0,0,133,321,3212,212,1
0,1,1,1,0,231,313,1131,312,1
0,1,0,1,0,321,213,1311,213,0
0,0,0,1,1,132,313,2231,221,1
1,1,1,0,1,321,232,1123,322,0
0,1,0,0,0,231,312,1221,132,0
1,1,1,1,0,231,123,3112,133,1
0,0,0,1,0,213,321,3313,131,0
0,1,1,0,0,121,212,2332,122,1
0,0,1,0,1,212,321,3212,212,0
1,0,0,0,1,321,213,3213,211,0
0,0,1,1,0,131,323,2133,333,1
0,0,1,1,1,132,311,3211,132,1
0,1,1,1,1,131,312,2323,132,1
1,1,1,1,1,232,323,3131,122,0
0,1,0,0,1,212,323,3132,233,1
0,0,0,0,1,212,123,3121,132,0
0,0,1,0,0,232,313,3232,123,0
1,0,1,1,1,231,312,2332,312,0
0,1,0,1,1,213,121,1311,313,0
1,1,0,0,1,321,233,1221,212,0
1,0,0,1,0,231,112,2112,323,1
1,1,0,1,0,131,212,3323,112,1
1,1,1,0,0,113,231,3112,122,1
1,0,1,1,0,212,323,1223,112,1
1,1,0,0,0,323,232,2311,211,1
1,1,0,1,1,321,232,1311,233,1
0,1,1,0,1,132,321,2321,131,0
