iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,132,221,3121,112,1
0,0,0,0,0,313,122,3123,313,0
0,1,0,0,0,313,231,3111,232,1
0,0,0,1,0,323,132,3212,322,0
0,1,0,0,1,122,313,2223,121,1
0,1,1,1,1,213,131,2313,233,0
0,0,0,0,1,312,231,2231,232,1
1,0,1,0,0,313,121,2212,311,1
0,0,1,0,1,123,312,1213,313,0
1,1,1,0,0,131,212,2213,232,1
0,0,1,1,1,121,313,1231,123,0
0,0,1,1,0,131,313,3111,331,1
1,0,0,0,0,121,213,3232,311,0
1,1,1,0,1,132,311,1211,113,0
0,1,1,0,0,132,321,2231,111,1
1,1,0,1,0,212,331,2233,232,1
1,1,1,1,0,213,321,1311,131,0
1,0,0,1,1,212,123,3231,112,0
1,1,0,0,0,132,311,2312,312,0
1,1,0,0,1,231,323,2211,133,1
0,0,0,1,1,312,131,2233,223,1
0,1,0,1,0,321,213,2321,333,0
0,0,1,0,0,321,232,3212,112,0
1,0,0,1,0,132,323,2121,233,1
1,1,1,1,1,313,121,1221,113,1
1,0,0,0,1,213,321,1312,121,0
1,0,1,0,1,223,131,1123,323,1
0,1,0,1,1,332,121,3113,311,1
1,1,0,1,1,121,313,1323,311,0
1,0,1,1,1,121,332,2312,331,0
0,1,1,1,0,121,232,3233,312,0
0,1,1,0,1,321,213,3211,223,1
