iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,1,313,122,1123,221,1
1,1,0,1,1,322,231,2313,311,1
1,0,0,0,0,323,232,2132,332,1
1,0,0,1,1,232,123,3112,321,0
0,1,1,1,1,313,231,1211,233,0
1,1,0,1,0,122,313,2312,112,1
1,1,1,1,1,312,123,1213,211,0
0,0,0,1,0,232,323,2121,122,0
1,0,0,0,1,121,312,3332,112,1
1,0,1,0,0,131,313,3133,111,1
0,1,0,0,0,232,123,2232,122,0
1,1,1,0,1,231,313,1311,131,1
1,0,1,1,0,132,313,2332,221,1
0,1,1,0,1,321,132,2332,323,0
0,1,0,1,1,123,311,1332,121,0
0,1,0,0,1,332,123,3331,332,0
0,1,0,1,0,232,313,1222,133,0
1,0,1,0,1,213,131,1322,321,1
1,0,1,1,1,321,232,2213,122,1
1,1,1,0,0,212,121,2321,131,1
1,1,1,1,0,212,133,2221,212,0
0,0,1,0,0,323,132,3123,231,0
1,1,0,0,0,313,231,3332,313,0
0,0,0,0,0,131,212,2312,123,0
0,0,1,1,1,321,133,2133,211,1
0,0,0,1,1,312,131,3111,233,1
0,1,1,0,0,323,231,2132,213,1
1,0,0,1,0,232,121,2121,331,0
0,1,1,1,0,321,112,1233,331,0
0,0,1,1,0,313,121,1331,233,1
0,0,0,0,1,123,332,1233,112,0
0,0,1,0,1,212,123,1132,313,1
