iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,232,321,2121,122,1
0,1,0,1,1,323,231,1311,322,0
1,1,1,0,0,321,212,3232,213,0
0,1,0,0,0,322,131,1233,122,0
0,1,1,0,0,323,131,3323,223,1
1,1,1,1,1,121,232,3121,112,1
1,0,0,1,0,132,213,1122,123,0
1,0,1,1,1,313,132,3112,133,0
1,0,0,1,1,121,232,1312,231,1
0,1,1,0,1,331,213,2123,333,1
1,1,1,1,0,311,132,3131,112,1
0,0,1,1,1,132,313,2133,231,0
1,1,0,1,0,313,132,2221,132,0
1,0,1,1,0,131,312,3233,221,0
0,1,0,0,1,313,231,2323,113,1
0,1,1,1,1,231,112,1313,232,1
0,0,1,1,0,323,211,1322,222,0
0,0,0,0,1,213,132,3223,321,1
0,0,0,0,0,122,213,1231,333,0
1,0,1,0,0,312,233,3331,222,0
1,1,1,0,1,232,321,2112,312,1
0,1,0,1,0,132,321,2131,321,0
1,1,0,0,0,131,212,3311,113,1
0,0,1,0,1,233,312,3231,332,0
0,1,1,1,0,232,123,2212,112,0
1,1,0,1,1,133,311,2131,113,1
1,1,0,0,1,312,131,3111,311,0
0,0,1,0,0,212,121,2322,121,1
0,0,0,1,1,312,223,3121,132,1
1,0,1,0,1,321,213,1212,211,1
1,0,0,0,1,323,232,1123,111,0
0,0,0,1,0,313,232,2313,322,1
