iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,232,323,3233,123,0
0,0,0,1,1,123,231,1221,131,0
0,0,0,0,0,121,233,3312,311,1
1,0,0,1,0,232,321,3111,332,0
0,1,1,0,0,232,313,3313,232,1
0,1,1,1,1,121,312,1321,331,0
1,1,0,0,0,323,131,3332,222,0
1,1,0,1,0,321,233,3122,332,1
1,0,0,0,0,131,313,2121,122,0
1,1,1,1,0,123,232,3112,231,0
0,0,1,1,0,132,213,2333,313,0
1,1,1,0,0,123,232,2121,131,0
1,0,1,0,0,232,313,3323,113,0
0,0,0,1,0,121,232,3132,231,0
0,1,0,1,0,313,121,3121,111,1
0,0,1,1,1,323,132,1132,123,0
1,0,0,1,1,112,323,3332,222,0
0,1,0,0,0,321,132,1233,122,1
1,1,1,1,1,312,123,1211,111,1
1,0,1,0,1,231,112,3212,132,1
0,1,0,1,1,121,313,3312,112,1
0,1,1,0,1,232,321,3111,333,1
0,0,1,0,1,213,321,3323,311,1
0,0,0,0,1,232,323,3322,313,0
0,0,1,0,0,213,121,2332,321,1
1,1,1,0,1,121,212,3213,321,0
0,1,1,1,0,223,132,2313,333,1
0,1,0,0,1,213,121,2331,213,1
1,1,0,1,1,232,323,3322,332,0
1,0,0,0,1,321,232,2332,332,1
1,1,0,0,1,323,212,3132,311,1
1,0,1,1,1,331,212,1112,322,1
