iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,0,312,231,1332,123,0
0,1,1,1,0,122,233,3123,223,0
0,1,0,0,1,223,112,2211,123,0
0,0,0,0,0,131,213,1233,212,0
1,0,1,0,0,321,232,2333,223,1
0,1,1,1,1,313,131,3311,121,0
1,1,1,1,1,212,131,1323,311,1
0,0,1,1,0,231,312,3323,323,1
0,0,1,1,1,212,323,2223,131,0
1,0,1,1,0,321,213,2213,133,0
0,1,0,1,0,323,211,1112,223,0
0,0,0,1,0,231,312,1212,323,1
1,1,0,0,0,321,113,2313,111,1
1,1,1,0,1,232,121,3231,131,1
0,0,0,1,1,213,321,2113,333,0
1,0,1,0,1,323,131,3311,133,1
0,1,1,0,1,232,113,3311,113,1
1,0,0,0,1,112,231,2332,112,1
0,1,0,0,0,133,212,1222,322,0
1,1,0,0,1,121,213,3312,322,1
0,0,1,0,1,323,131,2233,332,1
0,1,1,0,0,312,221,3223,313,1
1,1,0,1,1,313,231,2223,322,1
1,1,1,1,0,331,212,1133,112,0
1,0,0,1,0,212,121,2323,322,1
1,0,0,0,0,221,312,1311,321,0
0,0,0,0,1,313,122,2123,232,0
1,0,1,1,1,312,123,3211,123,0
0,0,1,0,0,231,123,1322,121,0
1,1,1,0,0,121,313,2131,111,0
0,1,0,1,1,233,312,2133,211,1
1,0,0,1,1,131,213,3322,211,1
