iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,0,321,212,3331,112,0
0,0,1,0,0,322,213,3313,321,0
1,1,1,1,0,312,231,2331,323,1
0,1,0,1,1,322,213,3311,221,0
0,0,0,1,1,213,131,2221,321,0
1,0,1,1,0,123,212,2221,232,1
0,1,1,1,1,212,133,1213,312,1
1,1,0,1,1,312,123,3231,123,1
1,1,0,1,0,232,313,2232,213,0
0,1,1,0,0,331,212,1333,233,0
1,1,1,0,1,212,323,2331,331,0
1,0,1,1,1,231,322,1211,332,1
1,0,1,0,0,121,212,3212,132,0
1,1,0,0,0,231,123,1233,233,0
0,1,1,1,0,313,121,3132,133,1
0,1,0,1,0,123,312,3221,311,1
0,0,1,1,0,131,313,1213,221,0
0,0,0,0,1,332,213,3223,131,0
0,0,0,1,0,113,331,2133,321,0
0,0,1,0,1,122,213,1313,122,1
1,0,1,0,1,232,323,3132,232,1
1,0,0,0,0,211,132,3332,212,0
1,1,0,0,1,211,123,2322,231,1
0,0,1,1,1,313,132,3323,213,1
1,0,0,1,0,321,132,3211,112,0
1,0,0,0,1,312,231,1222,312,1
0,0,0,0,0,131,212,1221,312,1
0,1,1,0,1,232,321,2331,312,0
1,0,0,1,1,113,231,3131,122,1
1,1,1,0,0,321,132,2323,332,0
1,1,1,1,1,231,113,2131,323,1
0,1,0,0,1,231,313,1222,121,1
