iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,1,1,121,213,2113,211,0
0,0,1,0,1,213,131,1331,113,1
0,1,0,0,0,132,311,3213,211,1
1,0,1,0,1,213,321,1323,332,0
1,1,1,1,1,312,131,1333,322,0
1,1,0,1,1,312,231,1133,221,1
0,0,0,1,1,322,231,3132,233,1
0,1,1,0,1,123,212,3122,313,0
0,0,1,1,1,322,213,3322,321,0
1,1,0,0,0,121,313,3222,131,1
1,0,1,0,0,312,121,2133,121,1
1,0,1,1,1,323,212,3323,213,1
1,1,0,1,0,231,323,1131,112,1
1,0,0,0,1,312,231,1233,111,0
0,1,1,0,0,132,321,1122,121,0
1,0,0,1,0,212,323,1131,123,1
0,0,0,0,0,213,131,2333,232,0
1,1,0,0,1,332,121,2322,221,0
1,1,1,1,0,121,312,2131,233,1
0,1,0,1,0,213,131,3312,111,0
1,1,1,0,0,322,213,1131,331,0
1,0,0,0,0,312,131,2211,122,1
0,0,1,1,0,232,313,1122,232,0
0,1,1,1,0,132,223,1322,333,1
0,1,0,0,1,332,213,3233,213,1
0,0,1,0,0,232,323,3322,211,1
1,0,1,1,0,123,231,3332,322,0
0,1,0,1,1,213,131,3121,332,0
1,1,1,0,1,123,311,2132,122,1
0,0,0,0,1,232,323,2122,322,0
1,0,0,1,1,133,321,2313,322,1
0,0,0,1,0,123,232,1131,312,0
