iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,0,121,232,2321,233,0
0,0,0,0,0,131,313,3321,333,1
1,1,1,1,0,313,121,2333,232,0
1,1,1,0,1,231,323,1331,123,1
0,0,1,1,0,112,323,1223,131,1
0,1,0,1,1,233,321,3133,133,0
1,0,0,0,0,321,212,3232,321,1
1,1,0,0,1,122,331,1132,333,0
0,1,0,0,0,233,312,1121,133,0
0,1,1,0,0,132,213,3221,222,1
1,1,1,1,1,123,232,2321,213,0
1,1,1,0,0,131,212,2231,111,0
1,0,1,1,1,323,212,1123,321,0
1,1,0,1,0,231,312,1332,131,1
1,0,0,0,1,331,213,2131,311,0
1,0,0,1,1,113,232,1331,212,0
1,0,1,0,1,113,322,3222,212,0
1,1,0,0,0,131,322,2321,121,1
1,0,1,0,0,321,112,1213,331,0
0,0,0,1,1,312,231,1221,312,0
0,0,1,0,1,323,211,1221,131,0
0,1,1,0,1,323,132,1212,323,1
0,0,0,0,1,112,231,1122,312,0
0,1,0,0,1,113,231,3122,212,1
0,0,1,0,0,323,232,2132,223,1
0,0,1,1,1,313,131,2112,332,1
1,0,1,1,0,232,313,1211,233,1
0,1,1,1,1,322,213,1123,131,0
0,1,1,1,0,212,123,3113,111,1
0,1,0,1,0,121,212,3311,211,1
0,0,0,1,0,121,233,2113,232,1
1,1,0,1,1,123,212,2321,313,1
