iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,0,232,323,1211,312,0
0,1,0,0,1,323,212,2233,123,0
0,0,1,0,1,123,232,2213,122,1
1,0,1,1,1,312,123,3132,132,0
1,1,0,0,0,131,313,1311,123,0
1,0,0,1,1,211,123,3231,231,1
1,0,0,0,0,121,232,3123,231,0
0,0,0,0,1,123,231,3311,211,1
0,0,1,1,0,312,133,1323,311,1
1,1,0,1,1,312,133,1313,323,0
1,0,1,0,1,313,231,3323,123,1
1,1,0,1,0,121,312,3231,113,0
1,0,0,0,1,313,131,1323,121,0
1,0,1,0,0,121,312,3222,331,1
0,1,1,1,0,123,312,2213,321,0
1,0,0,1,0,132,213,3111,233,1
1,1,1,0,1,132,311,3221,113,0
0,0,1,0,0,311,132,1222,231,1
0,1,0,0,0,221,312,3221,222,0
0,0,0,0,0,132,313,1121,122,1
0,1,0,1,1,223,132,2221,133,1
0,0,1,1,1,123,232,2321,121,0
1,1,1,0,0,212,123,3123,323,0
0,0,0,1,1,123,212,3111,133,0
0,1,1,1,1,323,212,2311,113,0
1,0,1,1,0,311,123,2322,113,1
1,1,1,1,1,313,132,3121,313,1
0,1,0,1,0,123,231,2311,211,1
1,1,1,1,0,223,132,2213,213,1
1,1,0,0,1,313,131,3112,213,0
0,0,0,1,0,231,123,1313,112,1
0,1,1,0,1,312,131,1133,133,1
