iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,123,212,1121,121,1
1,1,1,1,1,233,112,1232,332,1
1,1,1,1,0,321,213,3213,331,0
0,0,1,0,1,132,221,1223,112,0
0,1,1,0,1,212,131,3112,112,0
0,0,0,0,0,121,313,2133,223,1
0,1,1,1,0,312,223,2232,223,1
0,1,0,0,1,321,232,3311,123,1
0,0,0,0,1,132,221,2223,332,1
1,0,0,1,0,322,213,1223,221,1
0,0,0,1,1,131,313,1212,333,1
0,1,0,1,0,212,123,1133,132,1
1,1,0,1,1,123,232,3331,331,0
1,1,0,1,0,123,212,1312,311,1
1,1,0,0,0,131,213,2122,213,0
0,1,0,0,0,223,331,1223,112,0
0,1,1,0,0,122,231,2122,323,0
0,0,1,1,0,132,323,1222,321,1
0,0,1,1,1,123,231,2213,322,0
1,1,1,0,1,213,331,1112,131,0
1,1,0,0,1,132,211,3222,311,1
0,0,1,0,0,212,131,2113,331,1
1,1,1,0,0,323,231,2132,231,0
1,0,0,0,0,113,232,3311,321,0
0,1,1,1,1,321,113,2312,111,1
1,0,0,1,1,231,312,3131,322,0
0,0,0,1,0,122,311,1223,213,0
1,0,0,0,1,232,323,2333,333,1
1,0,1,1,0,131,212,3123,333,1
1,0,1,1,1,123,212,3322,131,0
1,0,1,0,0,121,213,2333,233,0
1,0,1,0,1,211,323,1132,322,0
