iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,0,212,123,1232,312,0
0,1,1,0,1,123,211,3112,232,0
1,0,1,0,1,213,131,1333,213,1
1,1,1,0,1,312,123,2223,321,0
0,0,1,0,0,213,332,3213,133,0
0,1,1,0,0,312,231,1223,222,1
1,1,0,0,0,212,123,2311,323,1
0,0,0,1,1,311,133,2213,212,0
1,0,0,0,0,313,231,1333,233,0
1,1,0,0,1,132,223,2311,212,0
0,0,0,0,1,121,313,3212,222,1
0,1,1,1,1,221,132,3233,121,1
1,1,1,1,0,123,212,3121,213,1
1,1,0,1,0,323,212,1112,212,0
1,0,1,1,0,312,231,3311,312,1
0,0,1,1,0,121,232,3311,122,1
1,0,0,1,1,332,213,3213,311,1
0,1,0,1,1,231,313,3323,231,0
0,0,0,0,0,132,321,1313,321,0
0,0,1,0,1,131,323,2112,323,1
1,1,1,0,0,213,121,2231,311,0
0,0,0,1,0,121,232,3122,123,0
1,0,0,1,0,121,213,3122,231,1
1,0,0,0,1,212,123,3131,131,1
1,0,1,1,1,123,232,3131,221,1
0,1,0,1,0,323,132,1131,113,0
0,0,1,1,1,321,212,2113,321,0
1,0,1,0,0,112,321,2332,113,1
1,1,1,1,1,212,131,1332,322,0
0,1,0,0,1,311,223,3123,231,1
1,1,0,1,1,313,131,1131,233,0
0,1,1,1,0,232,313,2333,321,1
