iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,323,112,1131,223,0
1,1,1,1,0,112,233,2221,211,0
0,1,1,0,0,312,231,2212,232,1
1,0,0,1,0,321,232,2312,133,1
1,1,0,1,0,113,221,2321,231,0
0,1,1,1,0,311,233,3221,123,0
1,0,1,0,0,113,232,2211,123,1
0,0,1,1,0,123,212,1312,112,1
0,0,1,0,1,312,121,2323,323,0
0,1,1,1,1,131,323,1231,222,1
1,1,1,1,1,233,121,2332,131,1
1,1,0,0,1,213,132,3112,213,0
1,1,0,1,1,121,213,2221,132,1
0,0,1,1,1,313,232,1211,311,0
1,0,0,0,1,231,312,1223,122,1
0,0,0,1,0,123,311,3123,313,0
1,0,1,1,0,121,312,3133,113,1
1,0,0,1,1,132,313,2122,132,0
1,1,0,0,0,112,231,2221,331,1
0,0,0,0,0,211,132,1112,212,1
1,0,1,0,1,123,211,3123,122,0
0,0,1,0,0,321,232,3121,223,1
0,0,0,0,1,213,322,2113,323,0
0,1,0,1,0,212,321,3323,312,1
0,1,1,0,1,212,123,1331,133,0
0,1,0,1,1,121,313,3133,313,0
0,1,0,0,0,112,321,3223,221,1
1,0,0,0,0,121,312,1132,211,1
0,0,0,1,1,213,132,2113,232,0
1,1,1,0,0,323,212,3223,221,1
0,1,0,0,1,323,231,2121,231,0
1,0,1,1,1,312,121,1211,333,0
