iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,131,213,3111,231,0
1,0,1,0,1,132,321,2113,221,0
0,0,0,0,1,321,132,2232,113,0
0,1,1,1,0,121,212,3132,111,0
1,0,1,1,1,312,123,2211,132,1
1,0,0,0,1,321,232,2221,323,0
0,1,0,0,0,232,311,2223,221,1
0,0,1,0,0,231,313,1232,112,1
0,0,1,1,1,132,223,3131,313,0
1,1,1,1,1,332,211,1221,323,0
0,0,1,0,1,312,223,1333,231,0
1,0,0,1,0,213,121,2131,333,0
0,1,1,0,1,212,323,1232,111,1
1,1,0,0,0,131,313,1331,232,1
0,1,0,0,1,132,213,3322,323,0
0,1,1,1,1,231,312,1122,313,1
0,0,0,1,0,313,121,3321,112,1
1,1,0,1,0,131,323,2132,332,1
1,0,0,0,0,312,231,3322,312,1
0,1,1,0,0,223,312,1123,232,1
1,1,1,1,0,132,313,3121,223,1
0,0,1,1,0,331,123,1112,222,0
1,1,1,0,0,132,213,2232,331,1
0,0,0,1,1,213,332,2121,123,1
0,1,0,1,1,313,121,3211,211,0
1,0,1,0,0,212,131,3211,333,1
1,0,0,1,1,131,213,1113,133,0
1,1,0,0,1,131,313,3113,331,0
1,1,1,0,1,231,322,1232,131,0
0,1,0,1,0,131,313,2332,133,0
1,1,0,1,1,321,112,2232,321,1
0,0,0,0,0,321,212,2221,221,1
