iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,321,132,2221,332,1
0,0,0,1,1,321,232,3111,221,0
1,0,1,0,1,232,123,2122,233,0
1,1,1,0,0,323,231,1232,332,0
0,0,0,0,0,213,321,1313,222,1
0,1,1,0,0,313,132,1223,313,1
1,0,0,0,1,112,321,2221,112,0
1,0,0,1,1,322,233,2131,232,1
1,1,0,1,0,311,132,3121,122,0
1,0,1,0,0,232,123,1132,123,1
0,0,0,0,1,112,231,3113,321,0
0,0,1,0,1,123,311,1323,132,1
1,1,0,0,1,231,123,1211,231,0
0,1,1,0,1,121,312,2111,221,0
0,1,0,0,0,321,212,3223,112,1
0,0,1,1,1,213,322,2223,111,1
0,0,0,1,0,321,213,3313,223,0
1,1,0,0,0,231,323,1222,121,0
0,1,1,1,1,212,123,3321,311,0
1,0,1,1,0,331,123,1312,331,1
0,1,0,1,0,231,312,2112,123,1
1,1,1,0,1,231,312,3121,333,0
1,1,0,1,1,123,332,2232,212,0
1,1,1,1,0,332,223,2232,322,1
1,0,1,1,1,121,212,3132,131,1
0,1,1,1,0,323,212,2113,122,0
0,1,0,1,1,121,313,2221,222,0
0,0,1,1,0,332,213,3132,232,1
1,0,0,0,0,332,113,3221,111,0
0,0,1,0,0,321,212,3221,112,1
1,1,1,1,1,212,323,3232,323,1
1,0,0,1,0,232,123,2133,313,1
