iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,0,211,323,3123,332,0
1,0,1,0,0,232,321,2123,111,1
0,0,1,0,0,321,212,1121,212,0
0,0,1,1,1,232,121,1223,213,1
1,1,1,1,0,112,323,2123,112,1
0,0,0,0,0,112,323,2323,322,0
1,0,1,1,1,212,121,2131,221,1
1,0,0,0,0,313,132,2231,133,0
1,1,0,0,1,233,122,1221,211,0
0,0,0,1,1,231,323,3113,332,1
0,0,0,0,1,211,132,1223,213,1
0,1,1,1,1,231,122,2111,331,1
0,1,0,1,0,211,132,3122,131,1
0,0,1,0,1,323,212,3232,233,0
0,0,0,1,0,121,233,1122,323,1
1,1,0,1,0,212,321,1122,111,1
1,0,0,1,0,323,212,2323,321,1
0,1,0,0,1,321,213,1232,111,0
0,1,1,0,0,323,232,3233,313,0
0,1,1,0,1,131,213,1323,233,0
1,0,1,0,1,332,213,2212,211,0
1,1,1,0,1,132,223,1321,222,1
1,1,1,1,1,223,312,3121,333,0
0,1,0,1,1,123,312,1212,323,0
1,0,0,0,1,132,313,2223,133,0
0,0,1,1,0,311,123,2123,231,0
1,0,1,1,0,123,312,2332,132,1
1,1,1,0,0,121,212,3222,111,1
1,0,0,1,1,312,131,1211,212,0
0,1,0,0,0,213,121,1212,222,1
1,1,0,1,1,131,312,2111,131,0
0,1,1,1,0,323,232,3233,233,1
