iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,0,132,213,3231,132,1
1,0,1,0,0,212,123,3131,313,1
1,1,1,0,1,213,132,2321,111,1
1,1,1,0,0,131,323,1223,321,1
0,0,1,0,1,211,323,2323,233,1
0,1,1,1,0,131,213,1223,332,0
1,0,0,1,1,312,223,1312,331,1
1,1,0,1,0,212,323,2122,233,0
0,0,1,1,1,312,123,1311,132,1
0,1,1,1,1,212,123,3313,132,1
1,0,0,0,1,123,232,3232,213,0
1,0,1,0,1,131,212,1333,123,0
0,0,0,1,0,121,233,1221,221,0
0,0,1,0,0,313,231,3131,121,0
0,0,1,1,0,323,132,2233,212,0
0,1,0,0,0,132,313,2333,232,0
0,1,0,1,1,213,332,3231,322,1
0,1,0,0,1,133,311,2113,312,1
1,0,0,0,0,212,131,3122,322,1
0,1,1,0,0,313,132,3323,221,1
0,0,0,1,1,231,323,3112,213,0
1,1,0,1,1,312,133,3211,133,0
1,0,1,1,0,132,213,3213,321,0
1,0,1,1,1,123,231,2113,131,0
0,0,0,0,0,123,231,3131,113,1
1,1,1,1,0,212,323,2111,212,1
1,1,0,0,0,313,232,2223,232,0
0,0,0,0,1,231,312,1321,212,0
0,1,1,0,1,312,121,2131,132,1
1,1,0,0,1,132,321,2231,221,1
1,0,0,1,0,213,321,3323,122,0
1,1,1,1,1,232,323,3233,312,0
