iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,1,231,313,2112,311,1
0,1,1,1,0,312,121,3312,221,1
1,1,0,1,1,232,321,1113,113,0
1,0,0,0,1,233,312,2123,232,0
0,0,1,0,0,131,313,1333,331,0
0,1,1,0,0,321,233,1121,233,1
0,0,0,1,1,311,232,3211,231,1
0,0,1,0,1,213,321,3322,121,0
1,0,0,1,0,323,231,2231,133,0
1,0,1,0,0,132,221,1211,321,1
1,0,1,0,1,313,232,3123,323,1
1,1,1,0,1,312,123,2223,321,1
1,0,1,1,0,231,123,1322,212,0
1,1,0,0,0,323,211,3312,223,1
0,1,1,1,1,321,213,2223,212,1
1,0,0,1,1,233,122,3223,331,0
1,1,1,1,0,132,321,2133,331,0
0,0,0,1,0,313,132,3323,332,1
0,1,0,0,0,232,121,3232,211,0
0,1,0,0,1,121,233,1221,112,1
0,0,1,1,1,323,232,2113,131,1
0,0,0,0,0,231,123,3233,311,0
1,1,0,0,1,123,231,3233,323,1
1,1,1,0,0,132,311,1222,232,0
0,1,0,1,1,122,313,2332,332,1
0,0,0,0,1,131,212,3212,231,1
0,0,1,1,0,313,132,1233,123,0
1,0,1,1,1,131,223,3313,122,0
0,1,0,1,0,121,313,2133,312,1
1,1,0,1,0,313,121,3223,223,0
1,0,0,0,0,121,313,2111,213,0
1,1,1,1,1,231,313,3223,132,0
