iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,1,0,1,213,132,2123,132,0
0,1,1,1,1,311,123,1132,123,1
1,0,1,0,0,213,122,2313,231,1
0,1,0,0,0,231,123,1312,221,0
1,1,1,0,0,132,323,2133,233,1
0,0,0,0,0,113,322,2132,321,0
1,0,1,0,1,312,123,1321,213,1
1,1,1,0,1,321,212,2133,133,1
0,0,1,1,0,232,313,2111,232,0
0,0,0,1,1,121,232,1233,111,1
1,0,0,0,0,131,313,2331,223,0
0,0,0,0,1,231,323,3133,121,1
0,0,1,0,0,312,121,2323,332,1
1,1,0,0,1,232,121,1112,223,0
0,1,0,1,1,323,232,3111,333,1
0,1,0,0,1,323,232,1223,331,0
1,1,0,1,1,132,323,2212,222,0
1,0,0,0,1,232,313,1232,231,1
1,1,0,0,0,132,211,3313,231,1
1,0,1,1,1,323,232,3122,211,1
1,0,0,1,1,123,311,3212,322,0
1,0,1,1,0,121,232,2133,122,1
0,0,0,1,0,132,321,2331,223,1
0,0,1,1,1,132,223,1131,133,0
0,1,1,1,0,211,132,1223,112,0
0,1,1,0,0,131,212,3121,111,0
1,0,0,1,0,123,212,3322,211,1
1,1,0,1,0,231,113,1123,231,1
1,1,1,1,0,312,123,3231,211,0
1,1,1,1,1,231,313,3313,123,0
0,0,1,0,1,212,131,2133,332,0
0,1,0,1,0,212,123,2312,213,0
