iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,313,132,3323,233,0
0,0,1,1,0,131,323,1311,332,0
0,1,1,0,0,212,323,2111,232,1
0,0,0,1,1,132,323,2313,133,1
0,1,1,0,1,123,212,1311,213,0
0,0,1,0,1,312,131,2232,222,1
1,0,1,1,1,313,231,2121,313,0
1,1,0,0,0,213,322,1113,223,1
1,1,0,1,1,312,121,1231,221,0
1,0,0,0,0,212,131,3332,222,0
0,1,0,1,1,123,212,1331,211,0
1,1,0,1,0,323,132,2321,222,1
0,0,1,1,1,132,313,2112,211,1
0,0,0,0,0,121,212,3232,321,0
1,0,1,1,0,323,212,2113,213,1
1,0,0,1,0,323,232,2233,231,0
1,0,0,0,1,131,323,1311,111,1
0,1,1,1,1,123,232,2232,213,0
0,1,1,1,0,313,231,3221,311,0
1,1,1,0,0,313,131,1331,322,1
1,0,0,1,1,212,123,1333,113,1
0,0,0,0,1,313,132,2132,113,0
1,1,0,0,1,312,231,3221,312,1
0,1,0,0,0,323,232,1121,323,1
1,1,1,0,1,132,321,3221,321,1
1,1,1,1,1,312,121,2213,123,1
0,0,0,1,0,232,123,1231,213,0
1,1,1,1,0,232,323,1322,323,0
0,1,0,1,0,123,212,2132,311,0
1,0,1,0,1,121,213,2321,231,1
1,0,1,0,0,323,112,3233,222,0
0,1,0,0,1,323,131,1323,233,1
