iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,213,132,3311,223,0
0,0,1,1,0,213,121,1323,331,0
0,1,1,1,1,213,132,2121,112,1
1,1,1,1,0,232,313,1123,111,0
1,1,1,1,1,123,232,2112,133,0
0,0,0,1,1,123,232,2131,321,1
1,1,0,1,0,132,313,2111,233,0
0,0,0,0,1,232,123,1221,113,1
1,1,1,0,0,232,323,3121,323,0
0,0,0,1,0,321,213,1211,121,1
0,0,1,0,1,323,131,3112,233,0
0,1,0,1,1,121,213,3221,113,0
1,0,1,0,0,131,223,1232,112,0
0,0,0,0,0,313,231,2212,121,1
0,1,1,0,0,323,231,2321,123,1
1,1,0,0,1,132,313,3113,133,0
0,1,1,1,0,221,332,3222,311,0
1,0,0,1,0,131,213,1222,221,1
1,0,0,0,0,131,212,3311,223,1
1,0,1,0,1,123,312,2221,212,0
0,0,1,1,1,231,322,3233,213,1
1,0,1,1,1,131,213,2132,132,1
1,1,0,0,0,212,121,2223,332,0
1,0,0,0,1,312,123,1133,123,1
1,0,0,1,1,322,211,2121,132,1
0,1,1,0,1,121,212,3232,323,1
1,1,1,0,1,232,323,1221,112,1
0,1,0,0,1,221,313,1233,131,1
0,1,0,0,0,231,113,1311,132,0
0,0,1,0,0,213,121,2213,321,0
1,1,0,1,1,311,233,1212,223,1
0,1,0,1,0,212,123,2333,332,0
