iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,1,0,1,312,121,2211,322,0
0,1,0,1,1,313,121,1321,313,0
1,0,0,0,1,233,321,1313,111,0
1,1,1,1,1,213,321,3312,212,1
1,0,0,0,0,131,323,2232,113,0
0,0,1,0,0,321,132,1222,121,0
0,1,0,0,1,313,131,1313,113,1
0,0,0,0,1,312,223,2133,131,0
0,0,0,1,0,312,231,2112,133,1
0,0,0,1,1,313,121,3113,322,1
1,0,1,0,0,213,332,1233,321,1
1,1,0,0,1,133,312,2311,111,0
0,0,1,0,1,123,232,2111,322,1
0,1,1,1,0,123,312,3312,122,1
0,0,1,1,1,213,131,2132,123,1
1,1,0,1,1,332,123,2133,321,0
0,1,0,1,0,323,132,2223,211,0
1,1,1,1,0,231,323,3133,213,1
0,0,1,1,0,231,322,2311,111,0
1,0,1,1,1,132,311,3112,312,1
1,1,0,1,0,213,121,2332,133,0
1,0,1,0,1,221,312,1121,233,1
1,0,1,1,0,212,121,2322,313,0
0,1,1,0,1,122,213,2133,131,1
0,1,1,0,0,131,322,3332,323,0
1,0,0,1,0,323,212,2132,132,1
0,1,0,0,0,212,123,1333,132,0
1,1,0,0,0,131,212,3132,222,1
1,0,0,1,1,121,232,2112,123,0
0,1,1,1,1,123,211,1231,321,1
0,0,0,0,0,321,132,1331,131,1
1,1,1,0,0,231,323,1232,211,0
