iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,0,0,313,221,1132,333,0
0,1,1,1,0,112,331,2232,311,0
0,1,0,0,1,213,321,2313,231,0
0,0,1,1,1,321,213,2131,212,1
0,1,1,1,1,312,221,3222,122,1
1,1,0,1,0,232,323,2131,332,0
0,0,0,0,0,123,312,3222,311,0
1,0,1,1,1,213,131,1223,211,1
1,0,1,0,1,132,221,1212,222,1
0,0,0,1,1,312,231,1323,333,1
1,0,1,1,0,312,131,1323,333,0
1,1,0,1,1,231,123,1133,131,1
1,0,0,1,1,121,312,2211,231,1
0,1,1,0,0,321,213,2233,323,0
1,0,1,0,0,313,132,3131,332,1
0,0,1,1,0,312,131,1221,212,0
0,0,0,0,1,313,132,2312,131,0
1,1,1,0,1,232,321,2333,332,1
1,0,0,0,1,321,213,2232,333,1
1,0,0,0,0,323,132,2313,211,0
0,1,0,1,1,212,123,2113,332,0
1,1,0,0,1,323,231,2313,131,1
0,0,1,0,0,113,232,1123,133,0
1,1,1,1,1,121,313,1322,313,0
0,1,1,0,1,231,323,2223,233,0
0,1,0,0,0,121,232,1133,222,1
0,0,1,0,1,121,213,3213,231,1
1,1,1,0,0,131,313,2232,312,0
1,0,0,1,0,213,131,3123,131,1
1,1,1,1,0,232,121,2111,221,1
0,0,0,1,0,231,322,2321,211,1
0,1,0,1,0,113,332,1213,221,0
