iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,0,132,311,3132,322,0
0,0,0,0,1,213,322,2312,122,0
1,1,0,1,1,223,312,2123,332,0
1,0,1,1,0,113,321,1321,312,1
0,1,0,1,0,332,213,1232,313,0
1,1,0,1,0,123,212,1221,321,1
1,0,0,1,0,223,131,1331,332,0
0,0,1,0,1,232,113,3211,311,1
1,0,1,0,1,212,123,1123,212,1
0,0,1,1,1,312,123,3323,333,0
0,0,1,0,0,131,313,3113,311,1
1,0,0,0,1,232,113,1322,321,0
0,1,1,1,0,231,323,1331,111,0
1,1,1,1,1,332,223,1311,123,1
1,0,0,1,1,131,213,2323,223,1
0,1,1,0,0,131,223,1233,232,1
1,1,0,0,1,213,131,3213,121,1
0,1,0,1,1,321,232,2123,222,1
1,1,0,0,0,313,121,2132,333,0
1,0,1,0,0,332,121,2213,212,1
1,1,1,0,0,321,213,1312,213,0
0,0,0,1,1,211,323,1131,112,1
1,1,1,0,1,212,123,2322,333,1
0,1,1,1,1,121,213,1222,313,0
1,0,1,1,1,121,213,3321,322,1
0,0,0,0,0,121,312,3132,123,0
0,1,0,0,1,213,131,2223,113,1
0,1,1,0,1,231,112,2312,313,0
0,1,0,0,0,213,322,3123,133,0
1,0,0,0,0,212,123,3132,321,1
0,0,0,1,0,321,133,2332,323,0
1,1,1,1,0,312,123,3113,312,0
