iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,0,323,232,1132,323,1
1,0,1,1,1,232,313,2133,122,1
1,0,0,0,1,113,232,1312,321,1
0,0,1,1,1,231,313,1211,212,1
1,0,0,1,1,313,122,2213,323,1
1,1,0,0,0,131,312,1132,313,0
0,0,0,0,0,323,132,1333,231,1
0,1,1,1,0,212,323,2322,133,0
1,1,1,1,1,132,321,3123,333,0
1,1,0,1,1,221,313,1333,111,1
1,1,0,0,1,133,312,1333,311,1
1,0,1,0,0,212,131,1213,113,1
0,1,0,0,1,232,121,3213,311,1
1,1,1,1,0,131,212,2213,322,0
0,0,1,0,0,323,231,1232,122,0
0,1,1,0,1,213,121,1321,321,0
0,1,1,0,0,312,233,1113,323,0
1,1,0,1,0,122,331,3322,113,1
0,0,0,0,1,232,321,1222,123,0
1,1,1,0,1,232,121,3322,232,0
0,0,0,1,1,121,213,1121,312,0
1,0,1,1,0,131,322,1221,112,0
1,0,0,0,0,312,121,2121,221,1
1,1,1,0,0,312,221,1331,232,1
0,1,0,1,0,131,213,2122,322,1
0,0,1,0,1,113,321,3132,312,0
0,1,1,1,1,132,323,1232,112,0
0,0,0,1,0,232,321,2131,113,0
0,1,0,1,1,122,231,3121,123,0
1,0,0,1,0,212,121,2122,133,1
1,0,1,0,1,322,131,2123,233,1
0,1,0,0,0,213,321,2113,311,0
