iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,312,121,1322,222,0
1,1,0,0,0,312,131,1233,321,1
0,0,1,1,1,131,223,2333,322,1
0,0,0,1,1,131,322,3133,212,0
0,0,0,0,1,132,213,3131,321,0
1,1,1,1,0,232,321,2233,122,1
0,1,0,0,0,323,212,1131,112,0
0,1,1,0,0,132,311,2123,311,1
1,1,1,0,1,233,321,3332,223,0
1,1,0,0,1,231,312,2333,313,1
1,0,1,1,1,323,231,1113,131,0
1,0,0,0,0,321,112,2111,132,1
1,1,1,0,0,122,211,3222,312,0
1,1,0,1,0,313,132,2113,132,0
1,0,0,1,1,313,131,3123,132,1
1,0,1,0,1,231,123,3332,123,1
0,0,1,0,0,312,123,3311,322,0
0,0,1,0,1,312,121,3123,312,1
0,1,1,0,1,212,121,2231,211,1
0,1,0,1,1,221,312,3233,233,1
0,1,1,1,1,311,232,2221,333,1
1,1,1,1,1,311,123,3212,231,0
0,0,0,0,0,332,213,3222,322,0
1,0,0,0,1,311,132,2322,232,1
1,0,1,0,0,121,213,3313,121,0
0,1,0,1,0,131,313,2323,122,0
0,0,1,1,0,221,132,3112,331,0
0,1,0,0,1,232,113,3323,232,0
1,0,0,1,0,323,212,2331,213,1
0,1,1,1,0,321,132,3131,133,1
0,0,0,1,0,212,331,2331,122,1
1,0,1,1,0,221,313,3312,123,0
