iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,1,0,1,1,323,231,3313,132,1
0,0,0,1,0,233,112,1122,333,0
1,1,0,0,1,213,121,1123,221,0
1,0,0,1,0,323,131,2232,121,0
1,0,0,0,0,313,131,3233,212,1
0,0,1,0,1,321,112,3211,223,0
1,0,1,1,1,232,321,3132,333,0
1,1,0,0,0,132,321,1112,223,0
0,0,1,0,0,131,313,3122,331,0
0,0,1,1,1,121,232,2232,212,0
1,0,1,0,1,212,121,2132,222,1
0,1,0,1,1,232,121,3312,123,1
0,1,1,0,0,212,123,2212,212,0
1,0,0,0,1,122,231,3133,311,1
1,1,0,1,0,113,321,2321,232,0
0,1,1,1,1,231,313,2223,311,1
1,0,1,1,0,212,321,2223,211,1
1,1,1,1,0,323,232,2331,121,0
1,1,1,0,1,312,121,3132,123,1
0,0,0,0,0,123,312,2212,333,0
0,0,1,1,0,323,132,1233,122,1
0,1,0,0,1,213,121,2311,221,1
0,1,0,1,0,133,321,1313,221,1
0,1,1,0,1,323,232,3132,213,0
0,0,0,1,1,313,231,2111,113,1
1,1,1,0,0,122,231,3112,323,1
0,0,0,0,1,321,132,3123,122,0
1,0,0,1,1,132,323,1121,113,0
0,1,1,1,0,313,231,3213,331,0
0,1,0,0,0,223,112,1222,122,1
1,1,1,1,1,323,131,1311,223,1
1,0,1,0,0,312,123,1221,113,1
