iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,0,1,212,133,2121,133,0
1,0,1,0,1,321,113,3121,332,0
0,1,0,0,0,232,313,2213,211,1
1,0,0,1,1,223,131,3323,313,1
0,0,1,1,1,132,313,1112,322,1
1,0,0,1,0,212,123,3313,321,1
0,1,0,1,1,312,131,3321,131,0
0,0,1,0,0,212,123,2211,222,0
1,1,0,0,1,313,132,1233,212,0
0,1,0,1,0,121,233,3123,113,0
0,1,1,1,0,113,231,3223,322,1
1,1,1,0,0,233,121,3223,123,0
0,0,0,1,1,313,231,3311,333,0
0,1,1,0,0,123,332,2131,211,1
0,0,0,1,0,213,132,3232,233,0
1,1,1,1,1,212,323,2232,112,1
1,0,1,0,0,312,221,1311,132,0
0,1,1,1,1,322,233,2121,133,0
0,0,1,1,0,321,233,3231,231,1
1,1,0,0,0,131,213,3122,123,1
0,0,0,0,1,232,113,3222,321,0
1,1,1,1,0,232,313,2311,222,0
1,0,0,0,0,131,212,1231,331,1
1,0,1,1,0,323,232,2221,331,0
0,0,1,0,1,311,132,2231,131,1
0,0,0,0,0,321,112,1333,213,1
1,0,0,0,1,131,212,1312,222,0
1,1,0,1,1,121,212,1121,213,1
1,0,1,1,1,312,233,3212,133,0
1,1,1,0,1,213,131,2132,223,1
0,1,1,0,1,312,121,2122,321,1
1,1,0,1,0,313,132,3111,131,1
