iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,0,0,212,321,1231,331,1
1,0,1,0,0,313,132,2113,331,0
1,0,1,1,1,321,132,2321,322,1
0,0,0,0,0,132,311,1232,123,1
1,0,1,0,1,231,313,1112,231,0
0,1,0,1,0,313,131,2233,221,1
0,1,0,0,0,232,121,1322,321,0
1,0,0,0,0,131,312,3232,311,0
1,1,1,1,0,231,322,3123,121,1
1,1,1,0,1,232,313,1331,212,1
1,1,0,1,1,312,231,1322,211,0
1,0,0,1,0,213,321,2313,233,0
0,1,0,1,1,122,213,3122,112,1
0,1,1,0,1,231,313,2113,222,1
1,1,0,1,0,233,321,2323,311,1
1,1,1,0,0,132,313,1233,322,1
1,1,1,1,1,321,212,3312,321,0
0,1,1,0,0,213,131,1113,221,0
0,0,1,1,1,131,223,3323,323,0
0,1,1,1,1,123,231,1233,112,0
1,1,0,0,1,323,231,3213,122,0
0,0,1,0,1,131,323,1132,311,1
0,0,0,1,1,132,313,3111,232,0
0,1,1,1,0,221,332,1121,332,0
0,1,0,0,1,321,232,3111,123,0
0,0,0,1,0,323,132,3331,312,0
1,0,1,1,0,321,132,1113,321,1
1,1,0,0,0,321,112,3332,113,1
0,0,1,1,0,312,123,2131,223,0
0,0,0,0,1,323,131,1213,111,1
1,0,0,0,1,212,321,1211,323,1
1,0,0,1,1,132,323,3132,333,1
