iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,1,0,321,233,2311,222,1
1,0,1,1,1,121,313,1332,311,0
1,1,1,1,0,331,223,3113,321,1
1,0,1,0,1,123,231,3223,331,1
0,0,0,1,1,232,311,3321,123,0
1,0,1,0,0,121,312,1133,331,1
1,1,0,0,0,231,313,2233,223,0
0,1,1,0,1,121,232,2211,332,0
1,1,0,1,1,213,321,1312,221,1
0,1,0,1,0,131,213,1322,112,0
1,1,1,1,1,122,313,2121,111,0
0,0,0,0,1,132,213,2133,111,1
0,0,0,0,0,112,231,2221,223,1
0,1,1,1,1,132,313,3212,111,0
1,0,1,1,0,213,132,2231,333,0
1,1,0,1,0,321,212,3313,312,1
0,0,1,1,1,231,322,1131,213,0
1,0,0,0,0,231,313,2313,132,1
0,1,1,0,0,313,131,3212,312,0
0,1,0,0,0,232,321,3131,213,0
1,0,0,0,1,113,332,1231,211,0
0,0,0,1,0,121,232,2312,111,1
1,0,0,1,1,221,312,1213,132,1
0,1,0,0,1,323,212,3231,322,1
1,1,1,0,0,233,312,1323,313,0
0,1,1,1,0,313,231,1321,333,1
0,0,1,0,0,121,233,3123,223,0
0,1,0,1,1,131,213,3232,221,0
1,1,0,0,1,313,231,3221,131,1
0,0,1,0,1,313,121,2332,211,0
0,0,1,1,0,232,113,3332,223,1
1,1,1,0,1,323,212,1212,131,1
