iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,1,0,1,1,212,123,2133,233,0
1,0,0,1,0,221,113,3313,331,0
0,0,0,1,0,323,212,1311,311,0
0,1,1,1,1,121,232,3321,131,0
0,0,0,1,1,232,121,1221,333,1
1,0,1,0,1,132,321,3133,211,1
1,1,0,0,0,122,331,3121,113,1
0,1,1,1,0,231,313,2333,311,0
1,0,0,0,0,211,323,1132,333,1
0,0,1,0,0,231,123,3323,233,0
0,0,1,0,1,321,113,3222,333,1
0,1,0,1,0,312,131,1232,113,0
1,1,0,1,0,313,231,3311,323,1
1,0,0,1,1,331,212,3211,331,1
1,1,1,1,1,132,223,3313,313,1
1,0,1,0,0,223,132,1331,311,1
0,0,1,1,1,132,213,3233,323,0
1,1,1,1,0,231,122,1323,121,0
1,1,0,0,1,123,312,3133,331,1
0,1,1,0,1,113,231,3313,122,1
0,1,1,0,0,323,132,3323,111,0
0,1,0,0,0,313,232,2131,111,1
1,1,1,0,1,321,232,3122,112,0
1,0,1,1,1,332,123,2321,121,1
1,0,0,0,1,212,321,2323,112,0
0,0,0,0,1,232,323,3232,332,1
0,0,1,1,0,231,123,1132,332,0
0,1,0,0,1,212,131,2113,132,0
1,1,1,0,0,313,121,2211,332,1
0,0,0,0,0,121,232,3311,132,0
1,0,1,1,0,232,323,1322,131,0
1,1,0,1,1,231,312,2112,131,1
