iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,1,1,1,313,132,2333,223,1
0,1,1,0,1,232,323,3331,231,1
0,1,0,0,1,231,313,2321,123,1
1,0,1,1,0,321,212,2122,211,0
1,1,1,1,0,211,132,1132,221,0
1,1,1,0,0,212,131,1133,112,1
1,0,1,0,1,131,213,3322,122,0
0,0,0,1,1,122,213,1132,331,1
1,1,0,1,0,221,313,1233,131,0
1,1,1,0,1,323,212,2223,331,0
0,0,1,0,0,123,312,1223,311,1
1,1,1,1,1,332,223,2231,122,1
1,0,0,0,0,131,323,2331,311,1
0,1,0,1,1,231,113,3331,222,0
0,0,0,0,0,113,321,3233,233,1
0,0,0,0,1,213,321,2223,213,0
0,0,0,1,0,312,121,1123,123,0
1,0,0,0,1,321,212,1221,111,0
0,0,1,1,0,213,122,1331,231,0
1,0,0,1,1,323,212,3223,133,1
1,1,0,0,1,323,132,2233,131,0
0,1,1,1,0,132,313,2111,133,1
1,1,0,0,0,331,123,2333,222,1
1,0,0,1,0,213,321,1133,222,0
1,0,1,1,1,121,312,1121,331,0
0,0,1,0,1,231,313,1213,322,1
0,1,1,1,1,313,121,1221,323,1
0,1,1,0,0,132,323,2232,223,1
0,1,0,0,0,313,132,3221,132,0
0,1,0,1,0,313,121,2313,231,0
1,0,1,0,0,313,231,1333,331,1
1,1,0,1,1,213,331,1133,323,0
