iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,1,1,0,323,232,3311,332,0
1,0,0,0,0,121,212,2212,232,1
0,1,0,1,0,213,321,3223,121,0
0,0,0,1,0,231,313,2121,213,1
0,1,0,0,1,332,123,3322,221,1
0,0,1,1,1,123,231,3112,213,0
1,1,1,0,0,332,121,3122,313,1
0,0,0,1,1,113,221,1332,211,0
1,0,1,1,1,132,311,3131,312,0
1,0,0,0,1,132,213,3211,333,0
0,1,0,1,1,312,121,1233,323,1
1,1,0,1,1,121,213,1213,133,1
1,1,1,0,1,313,231,1313,322,0
0,1,1,0,0,123,232,2122,221,0
1,1,0,0,1,232,311,2333,332,0
1,1,1,1,1,121,212,1332,312,0
0,1,1,1,1,312,131,1221,333,1
1,0,1,0,1,312,121,3322,132,1
0,0,1,1,0,213,132,3212,312,1
0,0,1,0,0,312,231,1121,132,1
0,1,1,1,0,121,232,2122,231,1
0,0,0,0,0,212,123,3131,213,1
0,1,1,0,1,121,313,2233,132,0
1,0,0,1,1,313,131,3131,223,1
0,0,0,0,1,213,131,1332,112,1
1,0,1,0,0,132,321,1313,313,0
1,0,0,1,0,212,121,3323,333,0
0,1,0,0,0,123,231,2321,333,0
1,1,0,1,0,323,131,2113,321,1
1,1,1,1,0,212,131,2331,321,1
0,0,1,0,1,123,232,1113,321,0
1,1,0,0,0,131,323,1123,222,0
