iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,1,0,132,313,2211,221,0
0,0,0,0,0,132,321,3322,322,0
0,1,1,1,0,213,321,1123,112,1
1,1,1,1,0,313,131,3131,321,1
1,0,0,1,0,212,123,2133,233,0
1,0,1,1,1,131,312,3321,213,0
1,1,0,0,1,322,131,3111,132,1
0,0,0,1,1,132,321,3211,313,1
1,0,1,0,0,231,313,2211,323,1
1,1,0,1,1,123,232,3311,321,0
1,0,1,1,0,321,232,2312,113,1
0,0,1,0,1,121,313,2221,313,0
0,1,0,1,0,232,123,3231,222,0
0,1,1,0,1,331,223,2211,323,1
1,0,0,1,1,231,123,2113,222,1
1,1,1,0,0,321,232,1312,211,0
1,1,1,0,1,132,213,1122,322,0
1,0,1,0,1,131,323,1132,131,1
0,0,1,1,1,232,123,1312,321,0
0,1,1,1,1,132,321,1132,232,0
0,1,1,0,0,323,232,1311,311,1
0,0,0,0,1,231,122,2322,311,1
1,0,0,0,0,312,131,2321,322,1
0,0,1,0,0,133,321,1231,331,0
0,1,0,1,1,132,321,2332,211,0
1,0,0,0,1,212,121,1332,312,0
0,1,0,0,1,212,331,3133,222,1
0,0,1,1,0,212,123,3131,333,1
1,1,1,1,1,312,131,2211,132,1
0,1,0,0,0,231,312,3131,121,0
1,1,0,0,0,123,232,1123,333,1
1,1,0,1,0,331,223,3112,233,0
