iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
0,0,0,0,1,132,323,3212,121,0
0,0,0,1,1,321,132,3311,132,1
0,1,0,0,1,213,321,3233,311,0
1,1,0,1,0,121,313,2323,322,1
1,1,1,1,1,232,321,3232,333,1
0,0,1,1,0,223,311,1323,312,1
1,0,1,1,1,123,311,3321,321,1
0,0,1,1,1,121,232,3122,312,0
0,1,1,1,1,323,212,1231,123,1
1,1,1,0,1,323,231,3123,123,1
0,0,1,0,0,321,212,2331,232,0
0,1,1,1,0,313,132,3222,123,0
0,1,0,1,0,211,323,2332,121,1
1,1,1,1,0,221,313,3211,223,0
1,0,1,0,0,212,133,2132,133,0
1,0,0,1,0,131,323,1323,321,0
1,1,0,1,1,231,313,1233,223,1
0,0,1,0,1,311,232,2112,312,0
0,1,0,0,0,233,312,3332,333,1
0,1,1,0,1,232,123,1332,212,1
1,0,1,0,1,212,123,3122,313,1
1,0,0,0,0,312,223,2233,232,1
1,0,1,1,0,321,213,3233,132,0
1,0,0,0,1,332,123,1313,223,0
0,1,1,0,0,213,331,1332,131,0
0,0,0,0,0,231,323,3321,113,0
1,1,1,0,0,213,121,3231,311,1
1,0,0,1,1,231,122,1323,132,0
0,1,0,1,1,121,212,1222,231,0
1,1,0,0,1,133,312,2212,221,1
0,0,0,1,0,321,132,1212,122,0
1,1,0,0,0,232,313,3223,223,1
