iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,sylFlank,sylFlankFirst
1,0,0,0,0,212,121,2133,321,1
0,0,1,0,0,231,323,2111,313,0
1,1,1,1,1,312,121,1131,113,0
1,1,1,1,0,132,213,1121,212,0
0,0,0,1,1,211,123,1122,222,0
1,0,0,1,1,313,231,2322,233,0
0,1,0,0,1,232,121,2233,232,0
0,1,0,1,0,313,132,3113,212,1
0,0,0,1,0,312,121,3322,331,0
0,0,0,0,0,312,231,1131,311,1
0,1,0,0,0,311,232,3323,132,1
1,0,1,0,0,131,212,3211,123,0
1,1,0,0,1,121,313,1223,211,1
1,1,0,1,0,321,213,2333,312,0
0,1,1,0,0,223,112,2331,313,1
1,1,1,0,1,321,212,1233,313,1
0,1,0,1,1,213,321,2212,231,0
1,0,1,1,1,323,212,1313,133,0
0,1,1,1,0,231,323,1123,221,1
0,0,0,0,1,212,323,3221,312,0
1,0,0,0,1,212,323,2132,132,1
0,0,1,0,1,231,323,1331,321,1
1,0,0,1,0,323,132,3212,223,1
0,0,1,1,0,312,231,1313,322,1
1,0,1,1,0,132,213,1231,113,1
1,1,0,1,1,123,232,3312,231,0
0,1,1,1,1,312,131,1232,122,0
1,0,1,0,1,121,313,2333,312,0
0,1,1,0,1,321,213,2311,333,1
1,1,1,0,0,132,313,2213,111,0
1,1,0,0,0,313,132,2332,311,1
0,0,1,1,1,212,321,2221,222,1
